@relation Sub1_A_32

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute class {0,1}

@data
-82.696952,-57.040781,10.000652,-67.657256,-5.722863,1.728668,2.953912,-2.012912,-6.962442,7.32443,4.401965,0.459385,-7.417331,6.278495,3.77652,-0.082025,-75.539551,-53.124239,9.0473,-60.085757,-5.497397,3.572789,3.355627,-1.232399,-3.02771,7.147645,3.114684,1.089808,-6.396874,4.224159,2.41684,-0.153755,-50.725302,-39.579927,4.317337,-45.603255,-3.00082,3.152852,2.274861,-0.459994,-4.438758,6.477593,2.857985,0.746158,-1.558567,1.983838,1.10939,0.066165,-67.010143,-42.218941,9.567866,-51.600708,-8.574247,14.285764,9.645916,-2.384956,-6.949987,8.070325,4.18717,0.592614,-5.626134,4.513721,2.42918,-0.129598,-69.262521,-29.646057,14.551577,-46.379412,-13.699801,10.808304,9.019859,-3.108891,-4.938404,5.968143,3.793316,-0.064855,-6.102934,4.020727,2.591945,-0.599391,-63.66447,-31.849443,12.503541,-42.539765,-6.112701,0.264127,2.373256,-2.798117,-3.309302,4.902694,2.793584,0.555853,-3.355129,2.467755,1.674495,-0.38984,1
-44.042461,28.602257,25.697734,-6.881261,-11.485223,12.245226,9.785273,0.136941,-8.745307,9.30789,5.643929,-1.407202,-3.820177,4.825538,2.448895,-0.576568,-33.325944,11.721747,16.749484,-10.067195,-4.433732,8.347329,4.658182,1.315664,-9.243227,8.245536,5.41038,-2.44548,-6.841173,6.58758,3.038726,-0.263149,-32.728763,-18.804384,6.118518,-25.754272,-14.58012,11.385418,9.58778,-1.400767,-9.393326,4.927784,4.628534,-1.415992,-4.572468,3.006793,2.049562,-0.310102,-38.38538,-9.468639,11.509506,-28.865439,-3.029008,7.161516,4.14653,1.004082,-10.319377,6.533093,5.264751,-0.681865,-5.364747,5.274032,2.570496,-0.328926,8.874951,78.296783,24.927532,39.232501,-8.640212,6.442989,6.351737,0.419894,-16.018097,1.454718,6.133498,-4.144301,-6.272718,3.829331,2.658089,-0.563111,-19.043514,21.706889,14.790548,-0.568238,-10.041555,10.275333,8.234497,0.753557,-7.905677,1.608892,3.780075,-2.913351,-2.783714,4.054916,1.880297,-0.190541,1
-10.431637,2.786709,5.114545,-5.313792,-10.853407,21.23038,11.571206,2.914072,-9.134057,7.700475,5.164261,-1.608309,-5.810287,6.557916,3.236466,-0.052673,-26.11876,0.110478,9.805847,-15.921526,-10.284285,12.560698,8.387629,3.301153,-7.94742,4.61741,4.214309,-1.971314,-4.315337,5.038067,2.485573,-0.015594,-31.693513,-2.788078,11.226306,-12.642287,-6.528543,14.178489,8.006013,1.305669,-5.107749,5.853762,3.203241,-1.246239,-3.788653,4.064377,2.780395,-0.138982,-30.909827,3.070778,13.021499,-11.412235,-11.39508,4.153312,6.044977,-2.584155,-4.044696,3.581138,2.456557,-1.847794,-3.294241,3.027537,1.823082,-0.216916,9.227297,59.928162,19.86888,26.64208,-10.830958,3.044065,6.010027,-4.402061,-7.502951,2.716346,3.722244,-2.304363,-7.321717,4.307047,2.932468,-0.227185,0.857574,93.758889,37.917337,33.366466,-25.199973,0.28766,10.251435,-8.066125,-13.4326,5.635724,5.508454,-2.124302,-4.769047,3.556559,2.180141,-0.679593,1
-44.626462,19.270089,24.03928,-14.839713,-7.093077,4.012102,4.187079,-1.746082,-10.338787,6.902018,5.857221,-1.69734,-4.051405,4.033912,2.122685,-0.426049,-27.367733,6.502523,13.485519,-12.854773,-9.44301,3.104584,4.978176,-2.506457,-7.499248,6.552162,3.916634,-2.45221,-2.560598,2.242512,1.316904,-0.424107,-21.794545,4.161262,9.835792,-5.535921,-10.188186,8.65342,6.679439,-1.253282,-7.37333,1.242361,2.545247,-2.834558,-2.523966,2.52511,1.359309,-0.195372,-23.565158,4.417773,10.097939,-11.107903,-5.509554,14.601023,8.07013,2.994007,-6.1019,2.981746,2.925261,-1.662266,-4.574836,3.264565,2.341372,-0.248267,-10.164137,24.509319,13.306433,2.782577,-2.782404,17.132621,7.432807,6.463587,-10.206869,5.946709,5.101771,-0.235185,-5.335504,3.822055,2.636433,0.176793,-54.88829,-6.27779,17.977874,-32.22174,-10.198249,6.125294,6.425038,-0.810004,-10.229103,6.501861,4.42909,-1.384314,-4.354833,2.27594,2.071863,-0.221453,1
9.487662,15.007821,2.376146,12.261906,-13.676936,7.855019,8.456514,-0.512282,-11.630513,7.382432,6.67897,0.816241,-6.807991,5.829902,3.051391,-0.383707,0.483668,9.291413,3.240937,5.708721,-11.320801,6.780694,7.342874,-1.222922,-8.430392,3.440727,4.117708,-1.68501,-4.791233,4.057771,2.607944,-0.247667,4.734914,13.394349,3.537795,8.029403,-2.87668,7.160232,4.128081,1.299785,-5.522926,4.667327,2.669488,-0.360675,-5.557263,5.588059,3.201172,-0.261221,0.436943,15.880836,5.921627,5.895765,-5.315952,11.631518,6.291909,1.430367,-5.729165,4.558966,2.848569,0.73249,-3.788744,3.312843,1.586087,-0.057529,-19.020078,9.888553,10.489441,-5.850548,-8.148713,12.878301,8.026779,0.515835,-14.20786,9.301056,6.928332,-0.105116,-5.067558,6.049881,3.089311,-0.480537,-15.366402,-7.169552,2.92975,-10.840488,-9.039424,8.901128,6.413516,0.350841,-10.789941,8.034279,5.731634,-0.118379,-4.553375,5.042335,2.481084,-0.327219,1
5.902012,60.031436,20.105276,33.692056,-11.783721,14.227479,11.430009,1.82538,-8.635917,11.262554,5.575625,2.177719,-6.808543,8.639279,4.20092,0.681909,5.526727,65.020362,21.859665,34.356933,-19.158049,11.194417,12.051801,0.632347,-8.588159,8.763518,4.757336,1.552592,-6.308229,6.106276,3.105798,0.524284,13.012897,32.614557,8.204095,21.193611,-14.200793,0.710349,5.850824,-5.410538,-4.562276,6.276644,2.830239,0.772921,-4.559297,5.318336,2.302247,-0.042576,-6.637418,30.678058,13.196736,11.978854,-8.838266,10.972043,7.751168,0.202933,-9.965733,10.254732,5.657519,2.429004,-3.789007,3.804779,2.402413,0.217485,-4.689963,42.545945,20.241174,20.984499,-6.718235,11.144734,8.46904,1.882256,-9.007206,13.394217,7.295947,2.341355,-4.0196,7.088408,3.225921,0.558688,-14.421481,26.287076,16.489023,5.963498,-6.854456,11.83283,7.328674,3.196558,-9.253116,8.703825,5.571912,1.428115,-3.792649,4.801707,2.644817,0.401555,1
-23.229702,21.340787,17.094963,4.530748,-13.354388,13.186847,9.44339,-0.674338,-7.903243,10.71609,5.526283,0.369749,-4.841165,4.56344,2.274662,-0.185477,-19.69504,14.937369,14.08093,4.483044,-5.98413,5.638406,5.572406,-0.286813,-5.711568,6.580924,3.568443,0.640401,-5.06902,4.807224,2.474159,-0.090606,-6.569833,21.879197,10.94796,11.885933,-12.014104,12.298508,8.75341,1.719711,-2.672945,8.237859,3.945884,1.443062,-2.252082,4.312751,1.897556,0.217395,-9.741158,24.955802,14.319526,14.932982,-12.188701,16.604329,12.159533,-4.395519,-9.46152,9.692335,6.21646,0.889171,-4.027794,5.08419,2.69079,0.014566,-13.660841,16.698416,12.265717,7.449559,-15.738908,16.313649,12.719474,-3.864492,-8.503964,10.031945,6.223396,0.763179,-6.084418,5.841363,3.527977,-0.071879,-21.089052,9.298112,11.391007,-3.325556,-11.549362,10.818416,8.493687,-1.468695,-9.087703,7.530094,5.061736,0.326285,-1.539801,3.292297,1.593943,-0.082422,1
-22.738949,-15.551845,2.609724,-19.726301,-6.594461,10.159347,6.512678,-0.875678,-7.764115,7.27689,4.75346,0.193504,-5.101954,5.029838,2.945772,0.123149,-30.19954,-21.505269,3.669276,-26.480861,-7.569467,12.934617,7.653352,2.041168,-8.336645,2.743574,3.615265,-1.394484,-3.574685,4.527782,2.16657,0.021593,-16.13738,-6.010619,4.097037,-12.278843,-2.903563,7.47485,3.989364,2.846523,-3.452738,1.371204,1.715002,-0.325851,-4.824677,4.285339,1.873508,0.098772,-24.008555,-8.367857,6.726835,-15.001908,-13.124948,8.561582,9.769507,-2.581187,-9.9159,9.10082,6.270653,-0.17796,-6.590648,3.801272,2.722098,-0.267917,-33.297067,-9.733386,9.541714,-22.496526,-12.291187,9.144159,8.584623,-3.118784,-7.765786,13.879233,6.171128,0.273491,-6.339767,6.322043,3.240214,-0.006142,-25.099517,-13.03689,4.314703,-19.705189,-12.070936,8.422306,8.036257,-2.649004,-4.565742,8.3618,4.145372,-0.075118,-5.086515,3.76629,2.879171,-0.130053,1
-55.331746,14.298629,25.502905,-19.12983,-11.470475,-1.115016,3.837175,-5.261124,-10.705294,10.012742,7.25691,1.511337,-3.871878,5.767176,2.788141,-0.366964,-44.842635,15.602602,21.71389,-12.570506,-3.027542,0.770439,1.529336,-1.498105,-11.656095,4.446259,6.141891,-1.135525,-4.80078,6.584312,2.946461,-0.376325,-32.535163,8.663486,15.105723,-8.412681,-1.258674,4.799691,2.436107,0.612418,-8.021486,6.090795,4.342022,0.713015,-3.048131,5.546018,2.378287,-0.182347,-34.578901,13.366539,17.179036,-13.370992,-7.864242,11.656033,8.758495,0.872371,-10.766874,7.319496,5.311679,0.296689,-5.361084,5.531218,2.756331,-0.060512,-50.266905,0.336006,17.895025,-25.245347,-6.843645,10.819143,6.602192,-0.150607,-7.491824,8.016587,4.479225,1.249052,-3.017757,7.34536,2.489832,-0.135504,-36.328778,2.697899,13.865829,-16.783236,-9.650138,1.437532,4.315303,-3.347506,-5.001292,6.238004,3.763648,1.696337,-5.109119,3.266843,2.344073,-0.143064,1
3.798968,34.580323,12.683865,12.718229,-15.001627,14.617371,11.778545,4.693574,-15.347872,5.598415,6.624004,-1.910117,-4.318168,3.557745,2.78457,0.439828,-0.568014,24.464508,10.671781,13.473118,-8.541838,16.454266,8.914849,4.021206,-8.371686,5.44743,4.860381,-1.39355,-4.309809,4.066286,2.483122,0.32975,-3.993774,24.228308,10.621432,8.152077,-2.780696,7.917974,3.789561,2.338305,-9.453752,5.917185,4.792616,-1.857916,-2.76774,2.797874,1.404183,0.07129,-2.554141,17.01577,7.329063,9.647934,-12.399897,12.496772,9.656725,1.083475,-2.480989,6.323042,3.473014,1.0132,-4.284179,6.086837,2.627922,0.294328,-15.798662,1.282904,6.058613,-7.310014,-10.215521,16.452492,10.104129,3.744788,-12.378497,8.068436,5.704007,-1.628546,-3.571536,5.315536,2.78131,0.341048,-0.516044,80.829029,34.179559,58.608025,-24.35967,11.490972,14.58991,0.378519,-25.979146,5.262839,9.461689,-2.40765,-10.110825,3.876224,3.232896,-0.338313,1
-4.947782,11.685086,6.61972,2.693921,-13.031115,10.095409,8.660553,1.369071,-12.229226,9.312143,6.651123,0.275786,-4.80575,4.066485,2.80209,-0.282266,-7.109082,-1.47766,2.157008,-4.949921,-7.43408,9.450516,6.127622,2.032169,-7.548761,10.024039,5.469434,0.8627,-6.344197,4.814054,3.219075,-0.14731,-7.024074,4.844812,4.409004,-1.780318,-3.072936,6.08503,3.312129,1.96872,-3.429774,10.59685,4.162512,0.869412,-3.042823,1.767306,1.50454,-0.08088,-17.652082,8.920519,9.786367,-4.242189,-7.213316,23.256434,10.856396,9.302699,-10.446653,11.42559,7.26698,1.045069,-7.600867,5.59387,4.053715,0.011704,-24.877295,-2.069038,9.641324,-8.22001,-11.79647,17.659587,12.236156,6.235535,-7.217954,10.622194,6.417894,0.811257,-7.36848,6.838454,4.016966,-0.245487,56.862206,67.387539,4.163693,63.872805,-6.52529,8.481162,6.201564,4.149152,-7.181011,8.05896,4.794485,1.769735,-5.252413,5.645133,3.199641,0.046658,1
-1.944187,16.793761,7.07433,6.180609,-16.193353,6.463074,8.264476,-2.983445,-8.57564,1.658447,3.047517,-2.892064,-9.351174,5.836758,3.48232,-0.532093,-14.417444,13.606577,11.577832,-0.469007,-17.770241,7.873658,9.688926,-2.34345,-7.376131,3.09094,2.883476,-1.391888,-8.094111,5.834648,2.915114,-0.412003,1.404173,15.881653,6.481656,7.990963,-10.352054,9.762406,7.18133,0.414788,-10.01718,3.973583,3.83301,-0.673365,-9.108077,7.103123,3.676914,-0.387901,-11.421772,21.582762,13.476963,9.621908,-12.82087,2.884522,6.997311,-4.960111,-12.04161,8.750724,6.301893,-1.65373,-6.058808,4.326119,2.962215,-0.671222,-8.553688,16.424649,9.921434,8.329291,-13.612461,2.406537,6.065993,-5.061148,-14.131936,10.371777,7.656541,-0.067079,-7.324426,5.594507,3.341141,-0.688281,41.587207,59.721864,6.550056,49.510258,-10.949284,3.168124,5.357853,-3.251478,-8.77937,1.759448,3.162027,-1.54209,-6.021102,4.362952,2.817144,-0.378954,1
22.634297,59.19738,13.175281,43.252312,-10.800202,0.4612,4.081203,-4.275513,-7.638756,11.192012,5.64125,1.391455,-7.281261,7.624631,4.34841,0.058146,6.157392,42.675433,13.270528,22.812038,-8.427813,-1.773509,2.824532,-4.862847,-4.373576,5.769209,3.298016,0.485616,-6.801164,7.854952,4.065884,0.133153,-1.468187,26.077922,9.979042,14.055863,-6.994248,3.116781,3.807474,-1.60653,-0.538103,6.9967,2.431779,1.914931,-3.302334,6.079304,2.587168,0.298656,13.410089,42.189154,11.695571,31.101664,-8.672098,-3.573039,2.08744,-6.846394,-4.693294,8.031208,3.526638,1.604983,-4.557862,6.622261,3.413276,0.062066,29.852132,60.152163,10.957956,45.867373,-13.051983,-0.792081,4.453187,-6.795376,-4.321474,13.294574,5.20102,1.647008,-4.515093,9.423783,3.896038,0.076559,34.480545,72.792365,14.712888,53.480383,-5.983032,0.860315,2.669255,-1.484253,-1.697028,9.275737,3.582172,2.204934,-2.744414,5.374785,2.563775,0.305628,1
1.298378,34.507177,13.179962,13.462962,-6.327164,11.31333,6.36853,3.625612,-13.436794,11.491269,7.309515,1.563789,-5.819201,7.105229,3.713137,0.266441,1.809702,25.306598,8.40159,12.623351,-3.96824,8.32482,4.919489,0.247761,-5.526486,11.464024,4.808285,0.195574,-6.840386,5.300777,2.816478,0.059825,9.799558,26.588651,6.540305,15.831814,-9.066768,2.37593,4.858072,-3.524943,-4.956913,8.066851,4.343294,0.606688,-6.576535,5.581869,2.931444,-0.127005,-6.060528,28.416106,12.529124,10.5383,-8.300599,2.085705,4.380143,-2.259383,-14.502789,12.87407,7.965344,-0.618098,-6.605993,5.796671,3.362551,0.089449,20.077957,45.354174,8.989766,32.012039,-7.916339,6.219054,6.550946,-0.765487,-18.540863,11.324274,9.99253,-1.630148,-8.846623,7.611609,4.084902,-0.142792,4.661973,35.244128,11.853614,18.64822,2.920809,5.784914,1.109079,3.907304,-13.251342,10.429445,7.521023,-0.437774,-4.578115,7.340074,3.180098,0.208217,1
-21.023463,13.884129,12.832324,-5.312334,-4.362694,13.276784,6.522339,3.091878,-6.334153,7.681984,3.934991,0.458301,-2.26814,3.807633,1.597977,0.263895,-11.817354,16.432176,10.205841,1.634134,-4.164057,10.668426,5.316448,2.765018,-4.338983,6.445614,3.530128,0.831627,-4.561308,3.556849,2.068052,0.334005,-6.640415,11.770063,6.587217,1.68476,-5.40964,12.289594,7.133326,2.576455,-3.737808,7.177071,3.460234,0.432317,-4.542633,5.329458,2.518996,0.334055,-12.328155,13.165729,12.491466,0.470227,-15.175071,16.718358,12.595177,3.497777,-8.734009,8.454953,5.497263,0.825889,-4.586707,4.571032,2.857488,0.39618,-9.988999,51.435956,22.773627,17.367915,-10.839953,18.15135,10.801543,1.423468,-4.27689,8.017108,4.912866,0.695504,-6.281315,5.100187,3.126364,0.412714,-73.629977,13.812107,33.879904,-16.108796,-15.440661,13.415846,10.995348,-4.194295,-32.74409,20.860849,14.134454,-0.472096,-9.219364,16.656548,5.114886,0.348331,1
-9.675877,10.162292,7.825522,2.303038,-11.455126,7.631827,7.657551,-3.42887,-12.107767,5.900838,6.40925,-2.163105,-5.062477,5.607789,2.302012,-0.108534,1.632521,15.566226,5.305603,8.221039,-9.13901,3.812078,5.98881,-2.430127,-8.777337,3.6198,4.666502,-0.757865,-5.052175,5.606909,2.559186,-0.166071,-6.243394,7.541129,5.944976,1.652201,-5.426525,6.028108,4.266204,0.184058,-5.708153,8.069952,4.263351,-0.016842,-2.52951,3.305594,1.652817,-0.077536,-12.346072,-0.179596,4.622691,-5.030181,-5.558515,12.189102,7.253118,-0.149431,-7.368333,8.956173,5.325117,-0.504509,-6.092123,2.535469,2.280013,-0.226526,-20.492734,5.271772,10.315322,-2.813013,-9.592197,7.925822,6.84156,0.239626,-10.333295,15.030487,7.166364,-0.766638,-5.06482,3.574268,2.463897,-0.034386,-93.967233,-18.948487,30.460977,-66.173962,-9.409561,42.984185,21.071823,7.858083,-18.163469,4.91056,7.200356,-3.517708,-14.239785,10.622353,5.420992,0.457597,1
-27.292714,34.364796,25.165353,10.906372,-10.23492,5.10804,7.266138,-2.201104,-15.049524,6.707274,6.172616,-3.528396,-6.609972,3.262007,2.388324,-0.195108,-12.308225,49.42881,24.701842,26.78109,-19.000998,3.951736,9.084191,-3.602153,-10.326433,7.819529,6.215901,-2.100594,-5.01624,4.867511,2.898685,-0.401119,-9.491596,16.65188,10.929416,9.319894,-3.112289,0.385122,1.43933,-1.760857,-3.614307,1.286705,1.669421,-1.182983,-3.283837,1.534744,1.178839,-0.275813,-13.837799,21.949544,12.83299,5.974825,-9.160668,6.079093,5.995425,1.045269,-11.602077,6.628756,5.910104,-2.695145,-3.8024,5.330527,2.613794,-0.041628,-17.484276,22.383435,15.260049,-0.919448,-19.34125,13.89029,12.323135,-0.491078,-13.477985,7.620449,6.249668,-3.408806,-6.560303,7.330428,3.588825,-0.032519,-106.745186,51.611651,70.511081,-22.404349,-19.494754,1.440272,7.980286,-6.73802,-20.335379,0.160808,6.937337,-5.21056,-12.414554,3.844611,3.422183,-1.161584,1
-28.78067,13.81318,15.648525,-3.356914,-8.594054,18.427584,10.300223,3.761785,-12.845468,13.055618,10.153575,1.738993,-5.82493,9.595548,3.441595,0.060014,-20.769303,24.773273,16.375337,3.879646,-5.117253,18.017365,8.331107,6.386306,-11.570336,11.97749,8.276163,1.066123,-5.570502,8.85577,3.404745,0.051315,0.269826,13.596299,4.860314,8.06487,-6.918454,11.264395,6.860089,4.299407,-7.863805,8.599264,5.222158,0.741647,-4.549558,6.344722,2.634648,-0.087116,-18.315914,7.804132,10.432456,-1.634641,-8.45965,16.064326,9.229071,1.237681,-13.47907,12.311728,8.656793,-0.539759,-5.862719,5.537994,2.917188,0.030035,-16.265132,10.167513,9.37984,-2.246536,-4.235709,16.707365,8.414787,3.410545,-19.569099,9.106572,10.48316,-1.905438,-7.392005,7.826881,3.867425,-0.113015,-90.269303,-45.765712,16.243182,-65.923044,-4.984407,9.840011,5.803926,4.910248,-12.445879,16.341161,9.76598,1.202889,-5.378621,16.193831,5.018639,0.885151,1
-321.537682,-202.105733,44.556749,-272.592189,-24.239664,76.914629,38.801504,11.354419,-11.199353,132.257317,43.801477,17.443796,-11.263045,30.105351,9.917636,1.490216,-311.51573,-191.110881,44.230776,-260.558795,-19.481472,74.898356,37.66802,10.536112,-9.537428,128.889365,43.159816,15.217558,-7.698596,30.36767,9.470734,1.549479,-244.116751,-189.26528,19.617198,-216.798455,-13.508211,64.883608,31.419551,11.048606,-2.351245,100.399229,33.244975,12.584441,-6.861828,24.559774,7.544961,1.576458,-247.106117,-191.113952,20.168529,-215.263383,-8.958167,62.661948,28.729389,13.295408,-4.526198,90.01832,29.817762,11.694972,-5.59563,19.226656,6.732,1.38805,-257.697476,-151.596332,40.777751,-211.970502,-16.082112,55.396776,26.675871,11.117042,-10.266695,112.472073,37.222608,14.725544,-8.498169,26.820563,8.452659,1.217142,-250.427075,-166.516699,33.124999,-218.528727,-17.358618,45.438386,23.308381,7.032906,-4.044237,84.504848,28.11215,10.498618,-6.870209,18.410494,6.225363,0.672569,1
64.604491,95.268808,11.789979,75.811875,-10.678564,16.119273,10.594058,0.361901,-6.977714,14.548665,6.328563,0.523052,-6.523108,6.388584,3.473521,0.200791,59.458753,70.938451,4.491448,63.762537,-8.249445,8.063081,5.791784,-0.558932,-10.237784,7.162758,4.764147,-0.674926,-4.269305,5.116675,2.467298,0.062405,50.275152,83.204659,12.6031,65.717206,-2.770292,5.859084,3.223156,0.805505,-4.09625,3.552672,2.779406,0.243972,-6.288907,5.115424,3.135849,0.175074,54.442645,84.598423,12.251203,63.680209,-5.551228,0.693458,2.53211,-1.547704,-7.536576,5.6151,4.358014,-0.697338,-5.252702,6.405841,2.646375,-0.080112,75.359745,97.718302,9.343727,91.501166,-9.365975,14.343723,9.895105,-2.768373,-11.576741,7.760099,5.549133,-1.692324,-4.707986,7.161314,2.992614,-0.147912,99.106496,124.219078,9.891525,107.425982,-8.800733,13.922267,8.449524,-0.031224,-2.778869,8.546354,3.403077,0.026457,-4.715105,4.654534,2.608764,0.105098,1
48.176698,74.557567,11.180389,63.687054,-11.342512,15.7841,10.986391,0.517691,-7.741424,4.470474,3.832529,-0.200486,-5.2679,5.876207,2.710613,0.109805,33.72322,66.448646,13.224407,50.30238,-5.190068,16.935941,8.927124,1.813524,-9.727262,5.852473,4.302693,-1.2708,-2.964256,3.832478,1.867884,0.065044,54.794841,62.573161,3.594561,58.951076,-2.280992,9.809201,5.038582,1.103331,-2.510084,4.966263,2.542546,0.478909,-4.762148,3.836004,1.938572,-0.005616,63.619777,112.562345,18.522076,81.798321,-17.740701,0.942346,7.70065,-6.647629,-8.786867,4.442956,4.482371,-2.502444,-6.518398,3.623024,2.905281,-0.236529,56.447583,98.933178,18.616837,78.425466,-4.964649,18.091571,8.777365,3.316808,-10.411474,6.896008,5.582166,0.848477,-7.501094,6.160481,2.872203,0.298402,36.940251,100.412737,24.936448,76.6332,-19.200977,9.744075,10.321437,-5.356081,-8.976686,26.892416,10.133978,2.653287,-4.769361,10.944761,3.761264,0.122457,1
0.120906,46.795511,18.360044,17.099324,-0.596479,13.0882,5.684039,3.263567,-7.513022,17.117682,7.011798,0.723691,-5.054924,8.113398,3.034657,0.238305,4.350511,40.359749,14.017234,17.110642,-3.332528,11.64023,6.093717,1.140251,-10.022118,15.492583,7.080066,-0.86791,-6.059493,8.110767,3.526146,0.28582,26.435561,57.101549,11.101113,39.396639,-3.246424,4.142734,2.698105,-0.123226,-9.929592,7.321707,4.823254,-0.335659,-4.007857,6.373199,2.619602,0.228504,62.441233,102.137668,14.096992,81.294589,-5.687592,8.818859,5.177696,1.024425,-9.648617,6.180878,4.870475,-2.100204,-3.460274,6.920655,2.975326,0.142903,18.20441,58.693506,16.146853,31.818849,-5.910069,11.024534,6.532115,0.958371,-10.356443,13.392075,6.868159,-2.143957,-8.091406,7.86912,4.566338,0.126126,-60.940587,32.172402,34.332062,-12.101778,-17.80818,41.574153,22.412209,4.466204,-19.277368,20.388484,12.007144,-2.958669,-14.701429,13.701089,6.538883,0.162289,1
32.350237,50.839397,7.015234,43.455963,-6.743018,9.585301,5.961327,1.725056,-0.980026,10.503576,3.672314,5.004861,-4.499472,6.369133,2.694903,0.042551,40.299443,56.608908,5.846795,47.552446,-9.689887,7.71187,7.504198,-1.245829,-2.189348,8.156511,3.234651,2.443502,-4.746727,5.383097,2.762212,0.030659,32.900121,50.33788,6.790738,43.568699,-6.654569,8.087353,5.759569,-0.720886,-0.566367,9.417888,3.793147,3.236526,-3.521537,5.351994,2.138584,-0.004813,65.830978,83.501557,7.03838,72.308322,-7.567768,9.247607,6.51237,2.154578,-1.264996,4.874659,1.825823,2.89351,-5.243514,5.383339,3.097983,0.007439,46.020407,52.354046,2.326598,48.556143,-5.209307,13.549837,7.089686,2.147889,-3.062623,12.486384,4.979188,4.843996,-7.036671,5.367763,3.882846,0.174122,-24.454046,7.531026,12.057366,-12.445404,-6.742534,40.01281,17.555322,10.775555,-0.6149,16.810524,5.120447,4.989793,-6.08612,15.218694,4.988151,0.715948,1
-10.30064,17.672216,9.908491,3.98153,-18.295167,9.462304,9.922358,-2.963308,-7.669633,13.054359,6.096542,0.790893,-6.860299,3.557924,2.706611,-0.13857,2.177881,15.212491,4.784486,8.539403,-12.177338,9.205602,8.010198,-3.592394,-4.137099,10.195315,3.957788,1.630414,-7.340505,4.304491,2.862057,-0.054913,22.065468,29.543522,3.020825,24.344898,-6.833547,7.928928,5.549915,-0.778203,-5.283694,6.365939,3.312945,0.671215,-3.521296,2.051625,1.641243,0.007996,33.201271,51.612187,7.685727,40.962837,-12.117029,13.560019,10.200098,1.724847,-5.325352,6.684457,3.308054,0.244814,-6.809007,4.366519,2.596277,0.166693,-1.414809,20.189244,7.781163,9.426933,-14.957073,8.091389,8.970984,-2.791334,-10.166983,8.230861,5.343218,-0.088829,-7.088182,3.812305,2.68695,-0.069929,-29.474746,61.461105,39.220377,23.252059,-37.523427,1.286414,15.888835,-12.578655,-12.775796,3.748271,4.935532,-3.092392,-9.351075,3.08023,3.015435,-1.006071,1
9.40617,34.897807,9.377001,21.25358,-5.936587,8.291039,5.459442,2.239138,-5.794186,18.820549,6.994777,1.956331,-6.070069,5.580473,2.953727,-0.216618,15.602587,32.279358,6.663107,26.198941,-2.654256,11.162053,5.272409,2.371118,-7.256417,10.085786,5.271605,0.426433,-3.780778,7.119693,2.876661,-0.132626,6.025709,31.961806,9.322077,17.664835,-4.671446,11.672669,6.115425,2.902081,-2.262819,8.64498,3.64614,1.322961,-1.756938,4.590494,1.624469,0.096377,7.888838,47.988834,16.17422,21.502688,-14.743694,15.177138,12.051305,4.440463,-7.728061,14.622021,7.212352,0.369224,-5.820898,6.142476,3.310312,0.147697,20.779743,34.813597,5.578952,25.398419,-7.42241,17.776063,8.948859,4.399728,-7.663711,16.513717,7.056133,1.317167,-7.317069,9.667212,3.998993,0.056501,-23.894543,21.566753,16.990517,-6.606317,-4.638205,46.994244,20.245505,12.678231,-4.516752,18.112104,7.873167,2.171734,-5.594655,10.931972,4.17151,0.816609,1
