@relation Sub1_B_64_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute class {0,1}

@data
-1.348405000000000076e+00,7.316868999999999623e+00,5.935449999999999893e-01,8.525712999999999653e+00,-1.117457800000000034e+01,6.487320000000000420e+00,2.035277800000000070e+01,8.003280999999999423e+00,1.178251799999999960e+01,-1.973994000000000026e+00,2.408922000000000008e+00,-7.157523000000000302e+00,4.855023000000000089e+00,3.795679999999999943e+00,-3.551610999999999851e+00,3.805277999999999938e+00,1.888976999999999906e+00,-1.343139999999999890e-01,-1.533760000000000123e-01,4.003868999999999900e+00,6.291719999999999535e-01,4.113237999999999950e+00,3.389731999999999967e+00,-4.554464000000000290e+00,2.695165999999999951e+00,1.926592000000000082e+00,1.260594399999999915e+01,4.136373999999999995e+00,8.005430000000000490e+00,6.151099999999999568e+00,-8.591269000000000489e+00,2.414556200000000175e+01,4.111768099999999748e+01,3.252123100000000022e+01,5.028554999999999886e+00,3.032964999999999911e+00,0
-1.168620600000000032e+01,5.224338999999999622e+00,-1.426112400000000058e+01,-1.568545999999999996e+00,-1.035091800000000006e+01,3.591044999999999821e+00,1.615264300000000119e+01,1.134429599999999994e+01,7.151097000000000037e+00,-4.509473999999999982e+00,7.982039000000000328e+00,-3.246615999999999946e+00,7.328814000000000384e+00,2.437364000000000086e+00,-4.812901000000000096e+00,5.068449000000000204e+00,1.825428999999999968e+00,4.453200000000000214e-02,-7.072300000000000253e-01,4.722419999999999618e+00,2.867999999999999994e-01,4.071570999999999607e+00,2.708241999999999816e+00,-3.041609999999999925e+00,1.815190999999999999e+00,-3.124715999999999827e+00,1.849619900000000072e+01,9.568312000000000594e+00,6.488146999999999665e+00,5.880906000000000411e+00,-7.861505000000000187e+00,9.822882999999999143e+00,2.319959199999999910e+01,1.575337799999999966e+01,2.573831000000000202e+00,2.387395999999999852e+00,0
-1.567423199999999994e+01,-6.504917999999999978e+00,-1.884026000000000067e+01,-8.942007000000000261e+00,-3.554762000000000199e+00,8.776514999999999844e+00,1.219017799999999951e+01,5.592477999999999838e+00,5.605095999999999634e+00,-1.248474299999999992e+01,1.126628299999999960e+01,-6.649621999999999922e+00,9.128940000000000055e+00,4.648379000000000261e+00,-6.081612999999999936e+00,5.816798999999999609e+00,2.396663000000000210e+00,-4.034000000000000259e-03,9.830630000000000202e-01,8.491203000000000500e+00,-4.660241000000000078e+00,6.184345000000000425e+00,5.514575999999999922e+00,-7.072606000000000392e+00,3.879299000000000053e+00,5.440859999999999586e-01,2.901006399999999985e+01,1.081544500000000042e+01,1.378643399999999986e+01,1.062976800000000033e+01,-8.609273999999999205e+00,3.874719999999999831e-01,1.523985599999999963e+01,6.674322000000000088e+00,5.773517000000000010e+00,3.318805999999999923e+00,0
-3.585692000000000235e+01,-1.404979999999999896e+00,-4.314623199999999770e+01,-1.267205300000000001e+01,-5.810408999999999935e+00,1.162306599999999968e+01,-1.706032000000000082e+01,1.294480700000000084e+01,-2.672505400000000009e+01,-2.715758000000000116e+00,6.524579000000000129e+00,-7.962799000000000404e+00,7.494295000000000151e+00,3.970972999999999864e+00,-3.548507999999999996e+00,3.760012999999999828e+00,1.721006999999999953e+00,-5.014699999999999713e-02,-8.923826000000000036e+00,1.374270800000000037e+01,4.259764999999999802e+00,3.220492999999999828e+00,5.142647000000000190e+00,-6.070247000000000170e+00,2.309060999999999808e+00,-3.216252000000000066e+01,2.841187199999999891e+01,2.289311400000000063e+01,4.779969999999999608e+00,9.313385999999999498e+00,-1.266306100000000079e+01,-2.945338100000000026e+01,-8.148030000000000550e-01,-1.235182999999999964e+01,2.983862999999999932e+00,3.824539000000000133e+00,0
-1.520562199999999997e+01,-4.474947000000000230e+00,-8.157493000000000549e+00,1.376767999999999992e+00,-9.010025000000000617e+00,8.750507999999999953e+00,-2.797527999999999793e+00,1.210049500000000045e+01,-1.442003200000000085e+01,-1.592039999999999900e+00,1.412112100000000048e+01,-7.885240999999999723e+00,5.865548000000000428e+00,3.681556000000000051e+00,-4.567936000000000440e+00,6.331099000000000032e+00,2.661761999999999961e+00,5.863000000000000156e-03,-1.188408399999999965e+01,6.161908000000000385e+00,-4.173967000000000205e+00,2.997980999999999785e+00,4.628400000000000070e+00,-6.852428999999999881e+00,2.699622999999999884e+00,-3.321446399999999954e+01,2.355603299999999933e+01,2.022235299999999825e+01,-2.786226999999999787e+00,1.059745999999999988e+01,-1.646045600000000064e+01,-2.004355899999999835e+01,1.362495999999999929e+00,-8.119225000000000136e+00,4.287158999999999942e+00,4.016021000000000285e+00,0
-1.841199100000000044e+01,-3.440506000000000064e+00,-2.131537600000000054e+01,-4.353678999999999633e+00,-2.173165000000000013e+00,3.274315999999999782e+00,-8.970097000000000875e+00,9.419230000000000658e+00,-1.675160800000000094e+01,-1.310854499999999945e+01,4.269599999999999618e+00,-1.061767599999999945e+01,3.585987999999999953e+00,3.461880999999999986e+00,-4.086535999999999724e+00,3.514114000000000182e+00,1.353021000000000029e+00,-5.908599999999999963e-02,4.778799999999999715e-02,5.085923000000000194e+00,-3.203523999999999816e+00,4.670289999999999608e+00,4.532435000000000436e+00,-5.597813999999999623e+00,1.973740000000000050e+00,-8.913757999999999626e+00,2.142455800000000110e+01,1.237489500000000042e+01,8.321274999999999977e+00,1.049405199999999994e+01,-9.468738000000000099e+00,-4.211644999999999861e+00,8.236264000000000252e+00,1.298939999999999984e+00,6.456091999999999942e+00,2.403275999999999968e+00,0
-3.699571999999999861e+00,3.507899999999999796e+00,-3.219283000000000072e+01,-2.075326700000000102e+01,-1.021504299999999965e+01,1.924204000000000025e+00,5.893683000000000227e+00,7.848309000000000424e+00,-7.271028000000000269e+00,-2.345759000000000150e+00,7.231442000000000370e+00,-3.438385999999999942e+00,3.202853999999999868e+00,2.043924000000000074e+00,-3.293981000000000048e+00,3.544461999999999779e+00,1.765625999999999918e+00,1.081599999999999923e-02,-7.562218999999999802e+00,1.081553399999999954e+01,-1.286469000000000085e+00,8.670873999999999526e+00,5.110505999999999993e+00,-5.843544999999999767e+00,2.760171000000000152e+00,-2.982758199999999960e+01,2.275694199999999867e+01,1.905247500000000116e+01,-1.833279000000000103e+00,7.288247000000000142e+00,-1.108316499999999927e+01,-1.328686500000000059e+01,1.389643399999999929e+01,8.653899999999999926e-01,4.627926999999999680e+00,3.456280000000000019e+00,0
-3.493296200000000340e+01,-2.334954199999999958e+01,-4.346497999999999706e+01,-3.558694899999999706e+01,-8.357333000000000567e+00,5.426968999999999710e+00,1.640960400000000163e+01,1.133521400000000057e+01,-1.517732000000000081e+00,-9.824422000000000210e+00,4.389827999999999619e+00,-6.233000999999999792e+00,6.263472000000000151e+00,3.281573999999999991e+00,-5.809118999999999922e+00,5.580632999999999733e+00,2.082647000000000137e+00,-1.039400000000000046e-01,-2.215966799999999992e+01,1.778378100000000117e+01,6.558339000000000141e+00,1.043768500000000010e+01,5.277277999999999913e+00,-7.131713000000000413e+00,2.778020000000000156e+00,-3.736818199999999734e+01,-6.302476999999999663e+00,1.104330700000000043e+01,-2.298057000000000016e+01,8.194990000000000663e+00,-7.956172999999999718e+00,-1.958477900000000105e+01,-2.691698000000000146e+00,-1.122838199999999986e+01,6.318292999999999715e+00,2.713300999999999963e+00,0
-2.797280699999999953e+01,-1.149405199999999994e+01,-4.861693400000000054e+01,-1.887034399999999934e+01,-5.366973999999999911e+00,4.116158999999999679e+00,2.376425800000000166e+01,1.117337400000000081e+01,1.224714099999999917e+01,-2.184111999999999831e+00,9.576980000000000715e+00,-7.666146000000000349e+00,3.615826999999999902e+00,2.873829999999999885e+00,-4.037799999999999834e+00,4.561650000000000205e+00,2.090002000000000137e+00,-2.317599999999999869e-02,5.021156000000000397e+00,9.124648999999999788e+00,2.471846000000000210e+00,6.163968999999999809e+00,3.772734999999999950e+00,-4.583205999999999669e+00,2.462127000000000177e+00,-2.900577699999999837e+01,1.478579999999999894e-01,1.184952999999999967e+01,-9.000291000000000707e+00,7.829627999999999588e+00,-7.405098999999999876e+00,-1.024047000000000018e+01,6.454860000000000042e-01,-3.086517999999999873e+00,3.414617999999999931e+00,3.765655999999999892e+00,0
-6.450464000000000198e+00,3.769400999999999780e+00,-8.403261999999999787e+00,-6.740570000000000173e-01,-8.646174999999999500e+00,6.447212000000000387e+00,2.094804600000000150e+01,4.298905999999999672e+00,1.624226499999999973e+01,-9.563347999999999516e+00,1.123229899999999937e+01,-9.862372999999999834e+00,5.038346999999999909e+00,3.333787000000000056e+00,-5.558348999999999762e+00,4.066240999999999772e+00,2.057574999999999932e+00,1.122300000000000034e-02,1.547173800000000021e+01,6.833556999999999881e+00,-1.286615999999999982e+00,8.059753999999999863e+00,5.536342000000000318e+00,-5.582097000000000087e+00,2.705489000000000033e+00,-8.695302999999999116e+00,1.875883599999999873e+01,1.097246600000000072e+01,1.604637000000000091e+00,7.342293999999999876e+00,-1.580138099999999923e+01,-7.843827000000000105e+00,3.618736999999999870e+00,-2.715049000000000046e+00,3.774999000000000215e+00,4.337862000000000329e+00,0
1.265041000000000082e+00,1.162288099999999957e+01,1.890301999999999927e+00,9.351494999999999891e+00,-1.178122800000000048e+01,7.554883000000000237e+00,2.683604800000000168e+01,4.355377999999999972e+00,2.057075599999999937e+01,-9.171289999999999720e-01,1.523583799999999933e+01,-4.066570999999999714e+00,1.003636000000000017e+01,3.570374000000000159e+00,-4.548689999999999678e+00,6.856268000000000029e+00,2.384602000000000110e+00,1.171220000000000039e-01,1.334436299999999953e+01,8.578310000000000102e+00,3.064262999999999959e+00,1.456213699999999989e+01,4.622704999999999842e+00,-8.593329000000000661e+00,3.407286000000000037e+00,-2.468319199999999825e+01,2.953780499999999876e+01,2.084930599999999856e+01,2.673042999999999836e+00,2.955817000000000139e+00,-1.392529700000000048e+01,-1.299292400000000036e+01,1.459084700000000012e+01,1.752000000000000085e-03,1.803482999999999947e+00,4.261652999999999913e+00,0
1.025874699999999962e+01,1.954762810000000002e+02,1.507215000000000060e+01,1.981098599999999976e+02,-4.005122000000000071e+00,1.443199190999999928e+03,7.264979170000000295e+02,3.151232820000000174e+02,1.806969699999999932e+02,-6.334686999999999735e+00,1.028088218999999981e+03,-8.441719000000000861e+00,1.453024773999999979e+03,3.519965920000000210e+02,-3.533729000000000120e+00,2.054120129999999790e+03,3.573845549999999776e+02,6.430133600000000627e+01,2.507596379999999954e+02,7.445292419999999538e+02,1.833386150000000043e+02,3.456866380000000163e+02,3.606319290000000137e+02,-1.902556600000000131e+01,3.652938760000000116e+02,7.408012000000000263e+00,7.794396829999999454e+02,3.100896870000000263e+02,2.484463230000000067e+02,3.137585700000000202e+02,-3.080785200000000046e+01,5.055888699999999858e+01,7.856584309999999505e+02,2.569172750000000178e+02,3.108468169999999873e+02,3.527939549999999826e+02,0
1.007145299999999999e+01,1.269777000000000022e+01,1.394843999999999973e+00,1.566343400000000052e+01,-7.906812999999999647e+00,1.093060299999999962e+01,-1.958638399999999891e+01,1.038023399999999974e+01,-2.945825100000000063e+01,-5.649963999999999764e+00,3.510765000000000136e+00,-5.745154999999999568e+00,1.016834399999999938e+01,4.252035000000000231e+00,-2.821413999999999866e+00,2.765115999999999907e+00,1.503670999999999980e+00,1.919500000000000026e-02,-1.227717470000000048e+02,3.177524599999999921e+01,2.161658999999999864e+01,6.008263999999999605e+00,5.113571000000000311e+00,-6.937642000000000309e+00,3.702579000000000065e+00,1.971016000000000101e+00,1.203221439999999944e+02,4.441930899999999838e+01,6.565306499999999801e+01,1.101485599999999998e+01,-1.683514399999999966e+01,-2.393103100000000083e+01,2.167511299999999963e+01,-2.989050000000000207e+00,5.317876000000000047e+00,8.866604000000000596e+00,0
1.384841499999999925e+01,2.185481400000000107e+01,3.841934999999999878e+00,1.682181900000000141e+01,-1.104493800000000014e+01,9.225913000000000252e+00,-9.171193999999999846e+00,5.769732000000000305e+00,-1.839790500000000151e+01,-1.588473000000000024e+00,8.139955000000000496e+00,-9.138325999999999283e+00,8.036977999999999511e+00,4.999932000000000265e+00,-3.811856999999999829e+00,6.072621999999999964e+00,2.230318000000000023e+00,5.848099999999999826e-02,-3.660954419999999914e+02,2.055076299999999989e+01,5.077213000000000420e+00,7.594589000000000034e+00,4.177411000000000207e+00,-8.103891000000000844e+00,4.578877999999999560e+00,-5.439093100000000192e+01,-2.369573300000000060e+01,1.415945600000000049e+01,-3.787644600000000139e+01,1.180041199999999968e+01,-1.883871200000000101e+01,-3.715225000000000222e+01,-4.279543000000000319e+00,-1.846563899999999947e+01,9.612878000000000256e+00,5.346752999999999645e+00,0
-2.910257500000000164e+01,-1.937891099999999867e+01,-7.858419999999999739e+00,6.535547000000000217e+00,-1.155302099999999932e+01,3.638904000000000138e+00,-6.424548999999999843e+00,7.639356000000000257e+00,-1.218257000000000012e+01,-1.776708299999999952e+01,9.998976000000000752e+00,-4.690605999999999831e+00,6.459261999999999837e+00,2.998762999999999845e+00,-5.065509999999999735e+00,6.069696000000000424e+00,2.676131999999999955e+00,-1.350560000000000094e-01,-2.710508970000000204e+02,5.520932000000000173e+00,-7.746775999999999662e+00,6.402148000000000394e+00,5.621158999999999573e+00,-1.414757400000000054e+01,4.741296000000000177e+00,-1.223080960000000061e+02,-1.034572270000000032e+02,7.136524999999999785e+00,-1.129506879999999995e+02,1.169780699999999918e+01,-1.003643300000000060e+01,-2.773960299999999890e+01,1.067187200000000047e+01,-7.633778999999999648e+00,7.839596000000000231e+00,4.494057999999999886e+00,0
-4.272137399999999730e+01,-1.190562500000000057e+01,-8.441485999999999379e+00,1.407796000000000047e+00,-6.872262000000000093e+00,6.285090000000000288e+00,-3.333809999999999829e-01,8.913206999999999880e+00,-1.099772399999999983e+01,-1.062556900000000049e+01,4.082662000000000013e+00,-1.005175299999999972e+01,6.585554000000000130e+00,4.809071000000000318e+00,-6.601138999999999868e+00,5.576074000000000197e+00,2.336047999999999902e+00,-3.136099999999999999e-02,-1.456284220000000005e+02,-1.206663999999999959e+00,-6.338650999999999591e+00,7.029106999999999772e+00,5.943709000000000131e+00,-8.169242999999999810e+00,4.071949000000000041e+00,-1.226667060000000049e+02,-7.644039399999999773e+01,1.713786899999999847e+01,-1.032678109999999947e+02,7.501261999999999652e+00,-1.544812300000000072e+01,-6.797260000000000524e-01,2.413942000000000121e+01,7.741322000000000259e+00,7.674122999999999806e+00,3.970092999999999872e+00,0
-1.113458299999999923e+01,-2.800933000000000117e+00,-1.332792700000000075e+01,-4.802029999999999910e-01,-1.024292400000000036e+01,1.007286000000000037e+01,9.390949000000000879e+00,1.101400100000000037e+01,-5.616692999999999714e+00,-6.831394999999999662e+00,7.899963999999999764e+00,-6.293940000000000090e+00,8.414448999999999401e+00,3.975458000000000158e+00,-5.072716999999999921e+00,4.038943999999999868e+00,2.237330000000000041e+00,9.901899999999999591e-02,-7.168685800000000086e+01,8.188608000000000331e+00,-4.830555999999999628e+00,5.077884000000000064e+00,7.765691999999999595e+00,-8.922302999999999429e+00,4.083637999999999657e+00,-9.431011399999999867e+01,-7.789753399999999317e+01,6.072826000000000057e+00,-8.610723699999999781e+01,1.606030399999999858e+01,-1.367385100000000087e+01,1.839543700000000115e+01,2.615992599999999868e+01,2.168494199999999950e+01,1.049307699999999954e+01,4.429448999999999970e+00,0
-1.273333200000000076e+01,-7.081798000000000037e+00,-2.380339299999999980e+01,-1.224445399999999928e+01,-1.711906799999999862e+01,5.931079999999999686e+00,-1.070462299999999978e+01,6.617772000000000432e+00,-1.663751800000000003e+01,-1.015539000000000058e+01,3.507756999999999792e+00,-1.018986199999999975e+01,3.175739000000000090e+00,3.717061000000000170e+00,-5.847653000000000212e+00,5.546211999999999698e+00,2.386133000000000060e+00,-1.539619999999999878e-01,-3.927391800000000188e+01,1.044356800000000085e+01,-1.403427999999999898e+00,8.007203999999999766e+00,5.146516000000000091e+00,-9.895889000000000379e+00,5.212093999999999561e+00,-7.470603300000000502e+01,-4.505746400000000307e+01,1.082072199999999995e+01,-6.246173000000000286e+01,1.148859299999999983e+01,-1.480694500000000069e+01,2.009425799999999995e+01,3.484181000000000239e+01,2.667797099999999944e+01,7.921967999999999677e+00,4.984200000000000408e+00,0
-7.863177999999999557e+00,7.500713000000000186e+00,-1.544969599999999943e+01,-1.258142000000000094e+00,-1.024979599999999991e+01,5.285294000000000381e+00,2.713411400000000029e+01,1.110300200000000004e+01,1.330921500000000002e+01,-1.524656099999999981e+01,9.403309000000000140e+00,-1.226251999999999898e+00,6.098263000000000211e+00,2.092528999999999861e+00,-3.547496000000000205e+00,3.806553000000000075e+00,1.424870000000000081e+00,-1.453600000000000031e-02,-7.888150000000000439e+00,7.115266000000000091e+00,4.126618999999999815e+00,6.402432000000000123e+00,6.246400000000000396e+00,-7.352336000000000205e+00,3.981628000000000167e+00,-3.842415799999999848e+01,6.839939999999999909e-01,1.396362700000000068e+01,-1.937974399999999875e+01,6.306676000000000393e+00,-1.019836600000000004e+01,2.176496000000000208e+00,3.281896799999999814e+01,2.089285299999999879e+01,6.621643999999999863e+00,5.244410000000000238e+00,0
1.205272199999999927e+01,2.943178199999999833e+01,1.175008899999999912e+01,1.986545699999999925e+01,-1.052259300000000053e+01,9.855268000000000583e+00,2.756425799999999882e+01,6.194866000000000206e+00,1.793168000000000006e+01,-1.074701899999999988e+01,1.651102999999999987e+00,-5.925811000000000384e+00,3.971286999999999789e+00,2.685890000000000111e+00,-6.827949000000000268e+00,6.836857000000000184e+00,2.799082999999999988e+00,8.364699999999999913e-02,2.081923400000000157e+01,1.386901499999999920e+01,-4.003010000000000179e-01,6.687909000000000326e+00,6.679075000000000095e+00,-9.357628999999999309e+00,3.895728000000000080e+00,2.642026999999999859e+01,3.766462500000000091e+01,4.072845000000000049e+00,3.115886100000000170e+01,1.461135499999999965e+01,-1.594235899999999972e+01,2.440341799999999850e+01,4.978641199999999856e+01,3.727796500000000179e+01,1.226396500000000067e+01,4.834531000000000134e+00,0
-3.625448500000000251e+01,-2.218897700000000128e+01,-3.131862100000000027e+01,-2.185868800000000078e+01,-9.271770999999999319e+00,8.917645999999999518e+00,3.155984999999999818e+00,6.726688000000000223e+00,-5.955096000000000167e+00,-9.275539999999999896e-01,7.023628000000000426e+00,-9.335025999999999158e+00,7.517737999999999587e+00,5.287846000000000046e+00,-3.792356999999999978e+00,4.051067999999999891e+00,1.870227000000000084e+00,3.769000000000000215e-03,-1.430081400000000080e+01,1.506484900000000060e+01,4.819160000000000110e+00,5.030654000000000181e+00,1.071124400000000065e+01,-1.013518200000000036e+01,4.915226999999999791e+00,-2.041410300000000078e+01,2.388684900000000155e+01,1.648532099999999900e+01,-3.232066999999999801e+00,1.202127400000000002e+01,-1.368299400000000077e+01,-2.513698300000000074e+01,1.039415299999999931e+01,-1.114526700000000048e+01,7.595869000000000426e+00,4.901594000000000229e+00,0
-3.062322100000000091e+01,-2.051369599999999949e+01,-3.351455599999999890e+01,-2.260076499999999911e+01,-3.740444000000000102e+00,8.500403000000000375e+00,-9.400185000000000457e+00,5.638004999999999711e+00,-1.498748699999999978e+01,-7.153961999999999932e+00,3.540696000000000065e+00,-4.826435000000000031e+00,3.936135999999999857e+00,2.151883000000000212e+00,-3.051893000000000189e+00,3.543937000000000115e+00,1.771644999999999914e+00,2.127199999999999924e-02,-1.587508300000000006e+01,3.232035000000000213e+00,-1.179610999999999965e+00,3.346187000000000022e+00,6.944608999999999810e+00,-6.084742999999999569e+00,3.601408000000000165e+00,-1.796034399999999920e+01,5.574188999999999616e+00,9.399015999999999593e+00,-6.058785999999999561e+00,8.401362000000000663e+00,-1.002398699999999998e+01,-2.259812000000000154e+01,-1.967958399999999841e+01,-2.155594800000000077e+01,9.924908000000000285e+00,4.984607999999999706e+00,0
-2.577648200000000145e+01,3.254169999999999785e+00,-1.362350400000000050e+01,9.106972000000000733e+00,-8.975644000000000844e+00,8.435743000000000436e+00,1.954737099999999828e+01,1.149965100000000007e+01,5.115961000000000425e+00,-6.804109999999999658e+00,9.157645999999999731e+00,-7.503839000000000148e+00,6.082472000000000101e+00,3.336755999999999833e+00,-4.303895999999999944e+00,3.290820000000000078e+00,1.545997000000000066e+00,-7.561299999999999966e-02,2.144343000000000110e+00,7.174933000000000227e+00,-2.771131000000000011e+00,6.963244000000000433e+00,5.226683999999999664e+00,-9.363103000000000620e+00,4.019650000000000389e+00,-2.230111199999999982e+01,4.206827899999999687e+01,2.604664199999999852e+01,9.617549999999999599e+00,7.039730999999999739e+00,-1.244814299999999996e+01,-2.917437800000000081e+01,1.046146799999999999e+01,-7.583270999999999873e+00,7.725192999999999977e+00,4.343777000000000221e+00,0
-2.100546699999999944e+01,-8.908020000000000493e+00,1.589201160000000073e+02,3.732760719999999992e+02,-1.375507819999999981e+02,1.117080900000000021e+01,6.990575999999999901e+00,4.710880999999999652e+00,-9.283639999999999670e-01,-1.032063499999999934e+01,1.109394200000000019e+01,-6.971149999999999736e+00,4.857827000000000339e+00,3.536141000000000201e+00,-4.555454000000000114e+00,4.551262000000000363e+00,2.421616000000000213e+00,5.475900000000000212e-02,6.008784999999999599e+00,1.142403299999999966e+01,5.229529000000000316e+00,1.005807000000000073e+01,4.951897999999999911e+00,-1.238663000000000025e+01,5.886923000000000350e+00,9.969013000000000346e+00,3.112911499999999876e+01,8.517054999999999154e+00,2.423488599999999948e+01,6.749585999999999864e+00,-6.988559000000000410e+00,4.860519999999999841e-01,1.535286699999999982e+01,8.549602999999999398e+00,4.574792000000000414e+00,5.654186000000000156e+00,0
-2.882556999999999903e+01,-5.117497000000000185e+00,1.595283599999999957e+01,1.171664920000000052e+02,-9.161994999999999223e+00,7.455401000000000167e+00,-1.273923699999999926e+01,8.176951000000000747e+00,-2.124336699999999922e+01,-1.495830199999999977e+01,9.367741000000000540e+00,-8.870383000000000351e+00,7.636292000000000080e+00,4.107917999999999736e+00,-4.074271000000000420e+00,3.536932999999999883e+00,1.742310999999999943e+00,-6.218699999999999922e-02,2.830139999999999878e-01,1.889303999999999917e+01,2.255670999999999982e+00,7.170378000000000362e+00,6.714761000000000202e+00,-8.596327000000000496e+00,3.379421999999999926e+00,1.177020899999999948e+01,3.592917299999999869e+01,9.904662999999999329e+00,2.337961800000000068e+01,9.957153999999999172e+00,-3.018883000000000205e+00,-3.289308999999999816e+00,1.125845999999999947e+01,2.627197999999999922e+00,9.010185999999999140e+00,3.631234000000000073e+00,0
-1.428927900000000051e+01,3.597391000000000005e+00,-2.507779499999999828e+01,3.393168689999999970e+02,-4.694770799999999866e+01,1.546609800000000057e+01,1.650735699999999895e+01,6.689638000000000417e+00,8.449685999999999808e+00,-1.433525400000000083e+01,4.225624999999999964e+00,-1.001462199999999925e+01,1.038701700000000017e+01,4.922003000000000128e+00,-5.054467999999999961e+00,4.805178999999999867e+00,2.482467000000000201e+00,1.375799999999999940e-02,-1.920129400000000075e+01,-2.135498999999999814e+00,-6.662677000000000405e+00,7.724707000000000434e+00,9.997365999999999531e+00,-8.891123999999999583e+00,4.564312000000000147e+00,-2.416084199999999882e+01,5.851204000000000072e+00,1.130362900000000081e+01,-5.565426000000000428e+00,7.963427000000000255e+00,-1.130893499999999996e+01,-2.368475400000000164e+01,-3.400955999999999868e+00,-9.854798000000000613e+00,9.782541000000000153e+00,4.411241000000000412e+00,0
2.079091599999999929e+01,2.341025399999999834e+01,-8.932657399999999370e+01,8.063494799999999429e+01,5.507005999999999624e+00,9.362187000000000481e+00,3.027119000000000071e+01,2.367017999999999844e+00,2.630564100000000138e+01,-6.305348999999999648e+00,7.570878000000000441e+00,-6.719151000000000096e+00,5.766836999999999769e+00,3.096416000000000057e+00,-2.769921000000000078e+00,4.329494000000000398e+00,1.565609999999999946e+00,-8.467399999999999927e-02,1.010143799999999992e+01,2.868752000000000191e+00,-3.570952999999999822e+00,5.679407999999999568e+00,6.425735000000000419e+00,-5.547677000000000191e+00,2.765137999999999874e+00,1.317548400000000086e+01,5.313565599999999733e+01,1.414562399999999975e+01,3.349016799999999705e+01,7.960466000000000264e+00,-9.116830999999999463e+00,7.140840999999999994e+00,2.391133500000000112e+01,1.586058799999999991e+01,7.454847000000000001e+00,4.202081999999999873e+00,0
1.461320800000000020e+01,2.417525099999999938e+01,-2.258790639999999996e+02,-2.145934100000000058e+02,-9.355311999999999628e+00,6.693672000000000288e+00,2.564293699999999987e+01,9.416845000000000354e+00,1.159900799999999954e+01,-1.189330999999999916e+00,4.362199999999999633e+00,-1.582476999999999911e+00,6.820236000000000409e+00,2.334532999999999969e+00,-4.319155000000000300e+00,4.551725000000000243e+00,1.874347999999999903e+00,8.009999999999999759e-03,9.584193000000000850e+00,8.508195999999999870e+00,4.119691000000000436e+00,5.479810999999999765e+00,5.759336000000000233e+00,-6.844566999999999624e+00,2.972002999999999950e+00,1.569629999999999914e-01,4.266232300000000066e+01,1.505776799999999938e+01,2.234218999999999866e+01,6.490611000000000352e+00,-1.162904200000000010e+01,3.052124000000000059e+00,5.212476399999999899e+01,2.497095799999999954e+01,5.417616999999999905e+00,6.330943999999999683e+00,0
-1.640612799999999893e+01,1.187304199999999987e+01,-1.850854219999999941e+02,-1.670400329999999940e+02,-1.025258700000000012e+01,6.794431000000000331e+00,1.733783000000000030e+01,1.342105800000000038e+01,6.365738000000000341e+00,-6.446634000000000420e+00,3.651307000000000080e+00,-6.978493000000000279e+00,5.870629000000000097e+00,2.840247000000000188e+00,-5.306456999999999979e+00,4.047803000000000040e+00,2.660582999999999920e+00,-1.931700000000000084e-02,7.955500999999999934e+00,5.748840999999999646e+00,-4.948281999999999847e+00,4.980572000000000443e+00,6.442164000000000001e+00,-1.093025800000000025e+01,4.341809999999999725e+00,-1.230823000000000000e+01,3.647546200000000027e+01,1.791202699999999837e+01,1.691399699999999839e+01,9.093197999999999226e+00,-1.091340600000000016e+01,-1.682908700000000124e+01,1.769521500000000103e+01,4.762462000000000195e+00,8.121249000000000606e+00,5.149627999999999872e+00,0
-1.329546700000000037e+01,-6.076939999999999564e+00,-1.462481659999999977e+02,-1.343164400000000001e+02,6.586899999999999700e-02,4.015299999999999869e+00,7.942677999999999905e+00,3.513018000000000196e+00,4.315396999999999927e+00,-1.036093499999999956e+01,3.659558000000000089e+00,-9.126435999999999993e+00,9.836973999999999663e+00,4.821489999999999831e+00,-2.042651999999999912e+00,2.536726999999999954e+00,1.365844000000000058e+00,5.840200000000000252e-02,6.437397999999999954e+00,6.285480999999999874e+00,-1.979832000000000036e+00,7.253772999999999804e+00,6.924380000000000202e+00,-6.334010000000000140e+00,3.226415999999999951e+00,-9.957015999999999423e+00,1.313805299999999932e+01,8.389566999999999553e+00,2.755533999999999928e+00,6.244260999999999839e+00,-6.597957000000000072e+00,-1.344801700000000011e+01,2.448927999999999994e+00,-5.804039999999999644e+00,2.851754999999999818e+00,3.868989000000000011e+00,0
