@relation Sub1_A_64

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute class {0,1}

@data
-368.218975,-154.897247,90.635971,-241.010843,-31.388457,44.646513,28.037056,-1.175648,-15.498019,78.470426,29.697321,0.727059,-13.193483,51.112507,14.01689,0.119271,-5.903568,27.46067,5.605357,-0.048034,-355.983385,-112.538257,97.462503,-222.373471,-24.55894,50.40464,28.491495,3.123421,-16.214523,90.332281,33.400164,3.210796,-12.836599,58.138395,15.714151,1.098539,-8.587317,27.230796,5.999381,-0.050975,-373.008312,-128.238815,97.617003,-235.948658,-22.873129,43.576008,26.148469,-0.525404,-15.496534,87.10451,32.828133,3.334678,-14.458664,50.249118,13.704283,1.126826,-8.342185,26.963585,5.74375,0.058332,-299.433436,-122.181015,74.508658,-195.375094,-20.204395,27.991736,18.864454,-2.858667,-13.328035,66.570841,25.24835,1.119707,-9.032077,44.080315,11.538574,0.960254,-6.746115,24.204509,5.058636,-0.087696,-95.021107,39.797741,52.111355,-41.432973,-1.671835,18.14382,8.542846,6.520602,-3.690081,14.503491,6.645284,4.003598,-3.036784,11.122821,4.224287,2.233236,-3.511625,8.884083,2.960995,0.295834,-167.519153,-60.605298,41.24009,-114.325693,-14.451174,22.325146,13.241435,2.105716,-6.367863,36.332029,13.37713,1.638766,-9.132244,21.391164,6.195634,0.279209,-2.601538,11.333249,2.351118,0.134592,0
-100.23492,7.087637,42.000348,-31.445053,-24.016495,0.44648,9.026996,-9.434907,-18.319396,1.703524,6.057067,-4.963253,-8.829852,17.995364,6.236981,0.38793,-6.334455,8.292009,3.184451,-0.338308,-91.248626,3.351796,37.669937,-27.902862,-12.418971,6.452357,7.190984,-4.235653,-18.014689,6.135634,6.824876,-3.865883,-10.228788,18.767753,6.727335,1.469791,-7.655676,6.517161,3.341061,-0.1301,-90.562393,47.502782,51.246828,-7.829721,-18.546666,-0.256941,6.560235,-8.495509,-13.363919,1.448045,4.678583,-5.366053,-11.993203,11.033533,6.982306,0.256396,-7.394553,6.517448,3.111847,-0.527752,-76.062416,-4.980904,26.572917,-32.045935,-18.689596,9.509142,10.123894,-5.404283,-20.278866,5.476665,7.872081,-3.926571,-10.373702,7.934878,6.154388,-0.476391,-6.053477,7.790433,3.652352,-0.235883,-71.401288,-23.110586,18.31638,-42.390547,-4.64778,1.054342,2.144442,-2.481459,-6.175773,1.275409,2.484484,-2.21113,-4.769466,5.841831,2.277854,0.601445,-3.571332,3.764263,1.567664,-0.116395,-79.894259,-43.580076,14.123023,-56.320061,-7.445689,2.171127,3.639703,-2.517682,-4.494989,1.500921,1.823362,-0.839099,-3.924426,8.420848,2.863376,0.774853,-3.345347,4.251925,1.613005,-0.078574,0
26.795195,67.870231,17.88242,49.532184,-15.851822,12.899235,10.509504,-2.369766,-19.854598,9.008711,7.977173,-1.869932,-13.090774,8.117927,5.635611,-1.549683,-7.335215,7.122566,3.076517,-0.052764,-9.214425,14.880344,8.802268,4.500864,-10.361196,3.362719,4.989915,-4.157779,-19.07122,9.913892,7.908616,-1.611243,-13.420793,5.497027,5.539978,-3.317868,-5.339758,6.072032,3.089784,-0.068104,61.611305,109.444077,17.489907,89.61314,-12.177216,1.417462,5.510842,-4.638664,-12.579759,7.864927,6.071853,-1.111289,-11.601663,7.011778,5.268123,-2.188263,-7.31884,9.156131,3.095111,-0.119988,30.482713,81.623125,19.17533,53.353409,-11.973722,1.702585,4.898363,-5.346511,-15.097132,10.861195,7.202443,-2.614236,-10.066704,8.613005,5.155228,-2.83199,-4.812765,5.844536,2.885373,-0.121384,-16.133209,0.276479,6.919397,-9.554192,-10.454081,8.20077,6.971643,-1.124616,-9.049254,6.373355,5.598307,-0.313956,-11.449486,5.911895,4.144316,-1.202171,-4.56867,5.067896,2.28051,-0.085771,-41.211906,-5.29019,15.308584,-23.12628,-9.279863,2.832584,4.601922,-2.58985,-7.90511,1.666425,3.033245,-1.131801,-5.971612,2.681203,2.780967,-1.197909,-2.814056,3.279804,1.569919,-0.055577,0
86.718538,167.362765,32.634111,124.999131,-19.026296,10.776876,11.196651,-0.913854,-9.536137,8.164538,5.78092,-2.865562,-11.149214,10.023287,5.930348,-1.539009,-11.527953,9.498501,4.113828,-0.301322,18.415675,136.060134,44.259475,67.998962,-14.451121,7.719245,7.977699,-3.442661,-11.548239,11.516076,7.557961,-1.395549,-16.432952,13.322336,7.273365,-1.303603,-13.059705,9.742887,4.35542,-0.364489,90.652577,173.930645,29.925515,129.016678,-17.555287,15.697016,12.2763,-1.793671,-9.550414,9.430126,6.531283,-0.330542,-14.556133,15.194081,7.528189,-0.152952,-12.273019,9.519316,3.910636,-0.211477,90.12119,114.029439,8.939293,103.871267,-14.965274,14.703776,10.699212,1.339724,-12.123532,6.850207,6.96709,-0.937159,-15.085292,10.434112,7.17713,1.340507,-12.069853,8.706155,3.929111,-0.102248,-8.21167,36.284412,18.241391,11.428127,-10.020102,6.565102,6.613451,-4.450193,-7.38671,17.18961,6.832657,1.170987,-7.64459,11.11985,4.440818,-0.090485,-6.043704,3.801245,1.948068,-0.039574,3.269479,46.390481,17.660034,19.018503,-8.12152,3.5548,4.208022,-1.677071,-12.01922,4.251903,4.590438,-2.595658,-6.102022,4.038739,3.076136,-0.758586,-6.550467,4.60224,2.348553,-0.153052,0
206.927464,247.016214,15.519948,222.023636,-2.182166,11.100434,5.387978,2.867605,-12.822198,16.684116,10.166794,-2.400002,-12.899344,7.131457,5.01704,-1.662424,-9.72399,8.269118,3.826604,0.019061,168.957387,223.626162,19.527445,194.922799,-3.451109,22.440679,9.586332,6.815128,-10.051983,10.233156,7.615507,-1.349724,-12.023574,7.80688,4.508043,-0.886054,-9.242141,8.241573,3.231573,0.079463,191.920468,246.925692,20.180934,216.51078,-6.921382,11.94263,7.459353,5.540184,-13.214903,12.070512,8.188932,-1.177727,-5.313277,9.75383,4.342199,0.934946,-9.472464,9.034194,3.853087,0.118159,177.296385,205.962322,11.83432,185.566847,-4.153049,17.422038,8.610055,2.6414,-16.859876,11.735752,8.409452,-1.476527,-4.190806,3.911573,2.339961,-0.57946,-6.980246,4.431496,2.7707,-0.156534,44.648481,55.168445,3.767598,50.209983,-5.956581,5.32375,4.690722,0.358249,-14.631743,3.383776,7.104032,-3.259104,-6.005559,13.703359,4.855414,0.221999,-4.77464,5.118094,2.406816,-0.020662,75.366843,105.039204,11.647376,94.318346,-9.632508,3.224631,5.039379,-1.045424,-6.946012,7.489988,4.063993,-2.028639,-9.317909,2.985748,3.372699,-1.730434,-4.247026,4.104355,1.858289,-0.180099,0
18.659171,173.358344,60.382652,99.740197,-12.822732,22.968564,13.907005,10.766955,-0.882132,19.691929,6.224995,7.874606,-14.683634,16.984751,6.50302,-0.680051,-6.812678,5.599457,2.792731,0.543866,7.388274,135.743505,48.453501,72.919312,-8.915468,18.74016,10.930119,9.76497,-4.975857,19.333449,7.059425,7.83545,-10.74799,11.578854,5.844139,1.158854,-7.072406,5.622264,2.871639,0.438236,27.942674,158.484509,48.635292,88.747781,-1.958604,16.931754,7.59564,9.833766,2.969155,21.911142,6.266456,8.316572,-5.339277,7.297486,3.831573,0.218673,-4.929319,7.141005,2.454616,0.536261,30.60482,155.868513,51.259013,97.752338,-5.580374,18.136721,9.138013,9.815579,-0.383955,17.972488,6.080119,6.593867,-9.250805,11.967073,6.531119,0.080648,-7.588734,6.61038,2.950843,0.510842,44.153165,61.919851,6.91444,51.118831,-22.273357,5.41593,10.520542,-4.612724,-9.882194,6.949237,4.76195,0.433126,-12.994202,20.124205,6.358472,-0.114602,-6.030804,9.173838,2.403141,-0.11501,63.211901,100.296796,14.349365,83.362143,-6.765173,6.418099,5.35844,0.759313,-1.734873,7.090831,2.993605,2.525529,-8.486181,7.671372,4.02055,-1.13679,-3.239978,4.357541,1.512642,0.21596,0
-61.64738,-16.764484,17.774223,-31.31829,-12.237568,29.361036,17.078164,11.317066,-17.595017,7.793588,8.150214,-2.397495,-8.91503,12.896173,6.456247,1.852989,-8.930459,8.835162,3.748708,0.128717,-93.382159,6.298672,37.360539,-53.936814,2.155304,78.23093,30.821061,27.674084,-99.554698,6.730285,32.759827,-14.16713,-12.113286,81.274518,21.299733,6.568208,-18.52543,33.979487,8.336076,0.136782,-73.177082,-30.027445,15.431062,-49.547639,-3.148652,18.6195,9.375976,7.594192,-12.369654,5.391319,6.536024,-2.982777,-17.491737,12.759313,8.204087,1.323441,-13.495729,11.305623,4.417643,0.131914,-40.687318,-15.04485,10.386545,-22.988155,-4.292982,16.721519,9.070635,6.594219,-7.710093,2.543562,3.630848,-3.232865,-15.489676,8.894741,6.391903,-0.739295,-6.639046,8.052022,3.254475,0.063255,-16.665716,11.513787,11.702933,-4.603774,7.169423,12.864524,2.021663,10.198221,-4.470153,4.625897,2.97316,0.334111,-6.600877,13.111465,5.125875,0.349757,-5.810333,5.078066,2.528864,0.044288,-65.926894,-40.29841,10.32513,-49.218727,-2.212777,13.51262,6.221296,6.495777,-6.614472,2.511932,2.900451,-1.72406,-4.032142,9.021684,3.150333,1.447838,-4.586083,4.765367,2.238724,-0.049908,0
-43.175783,-23.230153,7.650581,-31.490827,-5.611461,21.118154,10.793928,3.126326,-6.091306,5.635574,3.429291,-2.98585,-9.008837,5.98869,4.192366,-1.572805,-5.09844,5.284084,2.703187,0.049422,-70.041266,-25.089095,18.759096,-42.915229,-17.03481,17.655561,13.56482,-3.52314,-9.790457,7.964581,5.248197,-2.782356,-9.91148,7.097415,4.497334,-0.756723,-4.830567,4.803158,2.140696,-0.061364,-46.039376,-26.36407,8.296719,-36.535934,-5.441785,13.413577,7.475168,1.680258,-13.265861,5.065867,6.091846,-2.20054,-8.101179,7.283998,3.787273,-0.158573,-5.601066,6.561213,2.944759,-0.041126,-42.333327,-15.87896,10.771364,-34.331196,-9.606345,8.601827,6.774105,1.425605,-14.579883,7.867825,6.681863,-1.492338,-9.590126,7.666123,5.134808,-0.133665,-4.608357,7.061875,2.783897,-0.007944,-29.216442,-17.50028,4.738737,-21.130303,-1.166686,5.390852,2.538759,1.944301,-13.677143,9.101452,7.096813,0.879748,-7.196976,10.503355,5.194785,0.81733,-5.601963,6.836454,2.802382,0.10411,-37.934106,-1.198953,14.237957,-20.250054,-5.189733,8.379328,5.324858,-0.709841,-5.251118,5.11984,3.076132,-2.332494,-3.427733,6.97349,2.7372,0.429992,-4.569583,4.546416,1.854042,-0.045652,0
-67.704469,-49.461504,7.875936,-54.063158,-21.05316,13.999825,13.538165,1.159613,-7.545963,6.63057,4.73223,-0.776902,-13.492377,13.981028,6.46012,-0.29521,-5.870664,5.056627,2.902337,-0.076997,-48.316185,-27.059659,7.9724,-39.36333,-16.668309,17.875829,12.736073,2.148595,-12.928404,7.357501,6.566388,0.858864,-15.436928,11.896019,6.66543,-0.110568,-6.624596,5.574281,2.929884,0.012349,-96.504602,-58.475332,15.583725,-81.951648,-7.288806,17.094111,10.426468,5.261106,-3.754516,6.889448,3.479118,1.188447,-9.206285,10.926733,5.802275,0.320305,-5.133517,5.261372,2.659786,0.172823,-47.542289,-43.714051,1.399089,-45.598381,-13.730711,9.617778,8.534852,-0.095194,-11.320406,3.67206,4.921566,-2.047364,-10.126311,11.561311,5.883572,-0.76123,-7.375295,6.551339,3.632392,0.031772,-9.632583,40.479348,19.342599,16.571377,-18.799632,7.115188,11.021704,-6.674179,-13.50848,10.674401,6.315974,-0.980232,-6.265214,7.841874,3.301593,0.369299,-4.31328,6.068871,2.183957,-0.115131,-4.483515,15.515108,7.957359,8.817016,-7.523587,2.880042,3.949956,-0.906279,-4.319407,2.001981,2.331443,-1.580057,-7.360266,7.336211,2.999163,-0.62103,-4.307724,2.537331,1.579438,-0.065125,0
-65.69243,-53.525597,5.19841,-56.69504,-14.583253,9.807465,8.63598,-2.563328,-10.904741,12.401446,6.475696,-0.668039,-7.290728,8.877554,4.326255,-0.201801,-3.09558,6.038702,2.085828,0.055751,-65.343603,-20.60602,17.402125,-40.514135,-4.581375,11.999847,6.594694,0.728574,-11.792602,13.789656,7.719701,-2.067602,-11.744328,7.854657,4.670465,-0.281472,-3.8223,4.03222,1.878253,-0.107146,-92.444475,-38.659744,21.316199,-68.145888,-2.022937,10.373187,4.728132,3.407542,-12.869524,10.508689,7.221737,-1.662084,-6.068003,5.648476,3.710156,-0.750216,-5.605415,5.025723,2.383188,-0.086718,-72.213233,-33.330672,15.036255,-53.359163,-11.564753,11.481185,10.257645,0.091939,-11.51176,11.899701,7.335591,-1.071946,-6.50395,8.854823,4.902032,0.53322,-4.858243,6.30625,2.890314,0.018445,-6.814739,12.302313,8.134616,2.174122,-7.425643,10.477401,7.149595,-1.58553,-2.133152,9.305643,3.896976,2.765335,-6.238641,11.221211,4.705943,-0.712927,-4.055522,3.297321,1.797515,0.064833,14.65167,22.267682,2.765005,17.832394,-6.489267,7.43013,5.457588,-0.593212,-6.983324,3.016079,2.923845,-0.951143,-7.644562,5.255721,2.50736,-0.500932,-3.017783,2.035943,1.257025,0.028163,0
-23.120403,27.366332,20.134684,-1.277844,-8.811604,12.124807,9.280562,1.125993,-17.247712,14.806238,8.389916,-2.411953,-5.860457,10.895663,4.229758,2.125055,-5.799155,6.106272,2.811781,-0.032541,6.244432,39.618955,13.25211,18.692483,-9.900647,14.663703,10.016705,3.015939,-15.150577,10.411167,7.516972,-0.240707,-2.974181,12.566934,3.848754,2.63656,-6.822702,4.560281,2.959172,0.028773,-54.887068,-29.477643,10.644348,-42.241155,-0.480945,11.314292,4.351257,6.140427,-13.455443,10.40839,7.354273,0.04338,-5.60428,9.414381,3.890552,0.825661,-5.104025,4.540115,2.967545,0.073649,-21.361391,34.770816,21.01006,0.399766,-9.497761,4.433604,5.290638,-1.015457,-11.332722,6.240865,5.65696,-3.332543,-7.3947,14.277696,5.091295,1.487687,-5.347073,7.331831,3.169405,-0.150094,-107.640177,-1.276496,39.867968,-41.224381,-7.397366,17.206942,9.212464,6.423149,-7.815057,9.941172,5.7336,0.637263,-7.373514,11.284443,4.866993,1.227932,-4.286583,9.329241,2.741936,0.390964,27.647168,36.648399,3.258772,31.448536,-2.097715,6.84165,4.264764,2.315832,-6.909773,10.146896,5.290496,-1.061609,-4.210493,6.348736,2.365573,0.374543,-5.044159,3.077523,1.621954,0.037583,0
-8.356734,14.364938,8.93073,4.858672,-24.13432,8.066048,11.697145,-6.438006,-13.888361,4.949022,6.392453,-2.941337,-7.365336,7.561672,4.639935,0.534508,-9.610914,6.07274,3.376624,0.106244,-11.433973,15.366434,9.658277,0.095584,-19.68214,4.791833,8.702873,-6.737693,-12.372804,10.794022,7.142519,-1.560811,-11.289052,9.343885,5.314916,-0.914716,-5.051824,9.110199,3.193497,0.12673,-64.612548,-16.374219,19.401064,-37.423374,-13.303637,-0.497231,4.990434,-6.71223,-12.459369,5.12645,6.04344,-3.720652,-8.454922,6.78347,4.916589,-0.597282,-5.086743,7.575459,2.908167,0.013684,-14.176784,34.823997,17.643271,7.458353,-16.582948,12.07865,11.285586,-6.881679,-10.309017,3.624562,5.265254,-3.867122,-10.930943,5.171637,4.560238,0.015559,-4.070822,5.569413,2.51217,0.036809,-88.564723,20.337403,44.019138,-13.143835,-35.011915,2.601656,15.208316,-8.895656,-35.410401,1.463526,11.264723,-6.375149,-9.646702,9.175358,3.609672,-0.381071,-16.984022,6.766204,3.775944,-0.309821,25.231334,29.760124,1.608167,27.468408,-10.267454,5.077457,6.113124,-3.024834,-4.830182,3.300602,2.420897,-2.036475,-3.88329,6.157489,2.967057,0.454507,-4.027608,5.078565,1.844556,0.082296,0
-22.90009,23.963916,17.095014,0.561051,4.490782,12.606266,3.140853,7.559464,-15.755235,3.353025,5.70086,-1.094346,-9.663476,11.24662,5.244677,0.345421,-5.077944,4.322905,2.637253,0.008308,-18.352607,25.250501,17.592544,0.290748,-2.318424,16.563943,7.604542,4.171857,-19.340808,5.066543,6.846999,-2.983343,-9.686059,11.787768,5.614317,-0.404477,-5.847988,5.061557,2.721292,-0.03144,-38.244628,2.640953,15.075159,-18.412544,-8.659859,10.235836,6.966012,2.522459,-10.51486,4.133063,4.646716,-4.238992,-12.896524,12.49971,6.485903,-0.383664,-5.847847,4.807515,2.484796,-0.099782,4.740549,29.762967,9.232034,18.321692,-1.276725,10.079857,4.340755,5.196507,-7.113449,1.606816,2.652119,-2.772511,-6.930418,9.178019,5.040707,0.405239,-7.093611,6.342597,2.747252,0.004734,4.877661,35.158708,11.148956,17.908982,-8.137765,1.308136,4.09963,-3.783728,-8.719788,9.330486,5.644416,-2.062016,-8.715466,6.791316,3.411084,1.466662,-3.048681,3.314737,1.644087,-0.082549,-12.828918,26.657305,14.832527,1.904802,3.015743,5.565503,1.029241,4.651663,-9.614763,4.922242,4.130414,0.180769,-5.013548,7.713922,3.16551,1.158614,-3.801936,3.284774,1.607866,0.072528,0
-8.845548,32.173627,15.087738,9.44379,-8.474555,7.933797,6.002335,-0.80657,-15.153061,13.56555,8.923401,0.045815,-9.855345,7.031243,4.004748,-0.194395,-5.085578,9.363255,3.504958,0.077752,10.849214,45.875321,13.349629,28.889717,-6.744308,4.034142,4.23315,-0.61133,-13.16489,8.636976,7.513288,-0.623592,-9.655044,9.228269,4.282533,-0.391045,-7.837041,8.871868,3.980445,-0.059165,13.184104,57.324589,15.681213,33.72092,-10.419194,15.646564,10.421375,-2.217538,-10.75694,7.590075,5.554772,-1.029046,-9.061884,8.370793,4.660417,0.702774,-7.342081,5.814361,3.33392,-0.095376,-19.423378,43.644375,23.758964,5.152928,-4.384576,12.353603,6.39706,1.967576,-16.065113,12.145456,10.040562,1.3263,-10.966998,8.457014,5.169931,0.8178,-7.867886,7.843977,3.312399,0.193513,2.190422,19.583856,6.574468,8.581594,-3.260265,21.561935,9.738291,4.950717,-3.788401,7.580629,3.479863,1.216826,-1.957142,5.813328,2.298161,0.912405,-6.847127,6.069976,2.204486,0.085098,-15.62769,1.287929,6.705659,-7.62874,-4.526222,2.593909,2.548885,-0.610443,-3.464204,4.231924,2.69065,0.828706,-6.292194,3.536155,2.483849,-0.427507,-3.802163,2.77958,1.444523,0.018481,0
10.878925,75.830482,28.301985,41.299592,-9.820299,23.813291,11.980468,5.84824,-12.303052,11.76632,7.871238,1.352699,-6.080461,6.77214,3.47144,0.694253,-11.670027,14.928704,4.736928,0.353053,19.637274,116.739319,38.727901,67.141986,-12.208568,26.204801,14.041246,7.854883,-12.615327,19.006487,9.157552,4.053499,-11.926478,6.731507,4.984919,-0.766255,-9.892298,15.953607,4.197006,0.442151,38.107786,137.775132,40.99215,82.561744,-15.68974,19.197357,13.279525,5.402321,-7.305203,22.629395,10.643139,4.342766,-9.454603,7.480905,5.126648,-0.078722,-8.116285,17.229984,4.573462,0.429098,40.958723,87.225001,18.820291,62.271448,-3.482696,14.267579,7.318267,3.498313,-14.190795,13.200017,7.75762,1.019188,-4.209356,7.916038,4.065016,0.231161,-7.555097,11.680884,3.392629,0.29633,16.36628,35.765508,7.325584,27.879973,-21.378119,13.042532,13.192886,0.771868,-16.389778,7.100886,6.711854,0.297084,-12.295711,4.341994,3.616457,-1.70166,-6.310342,5.854411,2.981862,0.01137,24.61664,49.006175,9.742942,36.357742,-3.312538,5.782483,3.307607,0.588057,-1.849817,5.349427,2.468578,1.261624,-5.32501,5.288112,2.491392,-0.502462,-7.589655,7.354839,2.525,0.048915,0
12.974649,21.353276,3.396898,17.105889,-14.544871,21.997992,13.534173,4.048497,-10.213291,11.728578,5.931311,0.183977,-9.418462,8.628511,5.528373,0.067515,-5.564317,8.883917,3.320254,-0.011939,19.492103,30.765864,4.282517,23.726245,-11.109292,24.529422,14.925629,4.403664,-7.876798,12.059889,5.891728,-0.441469,-11.80365,6.513828,5.098275,0.395102,-7.866233,7.591428,3.302925,0.040153,37.899652,53.841748,6.295873,44.786023,-17.600836,32.101808,19.359131,4.498986,-9.115229,12.977517,6.536104,-1.429831,-11.616135,9.780558,6.027281,-0.278982,-6.089026,10.929517,4.061253,0.007265,-1.367045,39.252117,15.907441,14.833503,-12.001252,17.730197,10.893822,4.831812,-3.861645,6.859183,4.155096,0.867549,-8.865076,7.920109,5.067369,0.892354,-4.568631,6.366193,2.685629,0.049809,8.953309,45.99708,15.205863,31.499088,-5.351945,32.599581,14.520068,8.078875,-3.097256,7.26335,3.876352,1.209665,-7.725686,10.068991,4.675327,0.43002,-5.811948,5.602001,2.431881,0.124653,33.624059,52.645355,6.979586,42.984799,-5.019742,11.372197,6.526166,0.9793,-6.821419,4.617279,3.239981,-0.695493,-5.657312,5.8078,3.204664,0.812051,-6.806214,4.846745,2.401354,-0.05734,0
14.983811,70.119792,19.97059,45.270864,-22.348438,-3.415756,7.011043,-13.289612,-13.631779,12.208051,7.715836,1.320331,-11.727186,6.727724,5.158328,-2.160932,-13.111427,5.574023,3.655388,-0.388142,1.287659,37.094122,14.521964,12.366579,-16.179841,10.328258,10.171322,-6.870545,-4.401569,12.823121,5.837,4.425012,-12.500695,16.799241,8.169759,1.795717,-5.795936,8.092787,4.046227,0.214291,39.801557,81.918354,16.109049,55.670136,-18.681632,13.426548,12.153601,-6.362426,-8.563624,11.426707,6.591119,2.238431,-12.781318,19.024432,7.270773,-1.178072,-6.285692,7.357113,3.210471,0.173041,20.741053,58.671856,13.607073,37.560963,-14.774369,10.275154,9.58376,-4.215951,-5.340594,13.714262,6.64734,3.495259,-6.176398,13.290643,4.932483,0.825613,-6.032908,7.881612,3.318817,0.128848,-11.775418,9.46085,7.542544,-0.80147,-20.35198,13.315532,12.071857,-5.300581,3.884533,16.163629,4.527625,8.735425,-8.777986,7.187098,4.460958,-1.187878,-6.612231,5.065707,3.172186,0.110232,18.533216,54.944746,14.293197,37.932104,-6.329131,7.291893,5.83732,-0.23098,-2.005908,11.327924,3.785517,2.969933,-7.829757,8.432804,4.124335,0.746138,-3.770241,4.571485,2.090489,0.152849,0
-248.099289,105.934366,125.196263,-68.870412,-16.919188,156.586005,67.766759,58.639202,-23.283928,67.632274,26.105337,8.627986,-10.208919,41.40779,13.387983,2.819478,-13.246207,37.01677,8.970023,1.606423,-239.524701,-14.191921,92.357949,-80.244448,-15.645437,156.472138,70.23269,36.445297,-23.753567,30.241007,16.090119,3.676141,-11.665764,31.122141,9.873487,1.233175,-12.230295,36.267379,8.181019,1.044554,-212.629345,20.626494,97.831943,-43.370656,-8.778122,156.709571,68.532606,38.422877,-21.96286,30.763379,15.229816,3.489766,-10.173671,30.816901,9.045767,1.921292,-13.224352,37.805312,8.336542,1.014677,-178.738713,13.547016,71.259551,-61.950974,-21.641123,121.859945,55.193111,28.601813,-14.50077,25.147591,13.234044,3.524693,-14.42964,27.529823,8.989826,2.030144,-9.342229,31.508034,7.071529,0.914764,-36.176682,8.671143,15.933894,-12.181108,-2.670501,45.624661,19.236442,13.267463,-23.611791,12.65226,9.772892,-0.738004,-5.087801,17.941633,5.240495,2.097926,-11.912489,13.15002,3.734808,0.292344,-106.234129,2.906133,42.212371,-34.566974,-6.635414,62.552959,26.67647,17.347315,-14.041759,14.72515,8.567567,2.215215,-5.231862,12.03487,4.450919,0.285093,-6.626743,16.882308,4.389108,0.514258,0
-352.492476,-122.078795,85.701851,-222.169555,-29.829854,-14.820565,6.203507,-21.205284,-17.458822,2.555402,6.517035,-7.085613,-8.296929,6.197592,4.021935,-2.679502,-9.472102,4.943133,3.095611,-0.834338,-343.216468,-144.261766,72.470597,-234.547592,-41.05078,-6.143517,13.161884,-19.361189,-12.766497,6.169052,6.247872,-5.095797,-10.413474,5.234961,4.169229,-3.729143,-7.750685,3.623251,3.075683,-0.779581,-322.924169,-117.003447,76.813904,-215.730765,-23.792012,-10.92486,4.819217,-18.708417,-11.863969,-0.578943,3.540158,-4.64724,-7.73609,6.572334,3.538339,-2.796692,-5.768506,4.961064,2.678922,-0.734917,-273.770327,-106.311638,62.688978,-178.43135,-17.616423,-8.532207,3.709058,-12.303539,-23.946412,1.409085,7.395828,-6.501926,-10.910034,7.198137,3.931141,-2.858154,-10.47889,4.700569,3.048552,-0.661617,-77.796256,-32.569172,17.881414,-62.693444,-26.721347,3.892128,11.33438,-9.439699,-12.897595,8.563445,6.86512,-2.109729,-11.648452,11.174164,5.009934,-0.783911,-4.860515,6.031255,2.047794,-0.272901,-162.32693,-87.333611,28.5282,-120.236265,-12.841847,-2.876377,3.635754,-6.962376,-5.95652,4.648473,3.420153,-1.516757,-5.417602,5.141088,2.676589,-0.775722,-3.615907,3.981666,1.844198,-0.273145,0
