@relation Sub1_B_32

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute class {0,1}

@data
-0.427735,12.436095,5.11101,8.309437,-8.501281,11.287223,7.937909,-2.335574,-4.784421,8.38299,3.794444,2.038031,-3.292884,2.034622,1.674272,-0.086847,-15.489933,-1.592153,5.102675,-9.164601,-9.866777,11.069731,7.512506,-0.612228,-9.876932,6.758457,5.155258,0.803581,-4.073891,4.048917,2.389945,0.101805,-21.260872,-4.572925,6.678908,-12.632314,-7.610569,0.378333,3.325785,-3.072609,-6.123632,4.789438,3.255645,0.324002,-3.048409,3.028147,1.714551,-0.2023,-20.769906,-2.893888,6.664906,-12.983138,-16.633163,5.182013,8.4713,-8.651698,-7.402118,7.815683,4.407348,-0.979728,-6.844482,5.055844,3.275792,-0.234323,-14.203246,4.328444,7.777584,-9.077264,-21.590984,14.934976,13.560225,-6.940417,-7.925734,5.018446,4.123592,-0.358552,-4.307502,4.292526,2.769217,0.101905,-8.662482,8.326417,6.330428,1.673345,-12.988216,6.026,6.964332,-5.214464,-4.610183,5.886009,3.771826,0.743819,-2.778044,4.30819,1.80107,-0.10918,0
9.798209,25.934957,5.728479,18.235819,-14.195443,11.60026,10.534966,-0.828315,-6.526255,9.362252,5.209177,0.613537,-5.548886,4.328071,2.247519,0.033698,-11.845931,10.724516,8.447893,-0.390395,-15.563589,5.72906,9.023403,-3.952393,-9.07719,9.334324,5.222068,0.290724,-2.52613,4.050215,1.707637,-0.079565,-23.782748,0.045218,10.525896,-12.229174,-7.978136,7.189617,5.749853,0.663186,-3.292204,2.45099,1.963162,-0.214389,-3.046079,5.304766,1.909703,0.272922,-29.588066,8.266607,16.158449,-10.555986,-5.089147,11.42702,6.759172,1.757963,-8.230908,5.15627,4.531005,-0.203055,-5.856319,7.065828,3.26401,0.179611,1.958011,19.505336,6.261167,10.090897,-11.531913,10.283509,8.757003,-3.167048,-9.788562,7.507194,6.317472,-0.571511,-5.566633,6.097039,3.485051,0.057393,9.112283,17.327416,3.053741,12.539712,-8.176287,11.260082,7.714486,-0.526696,-6.075277,4.702932,3.632513,0.127811,-4.294688,4.300523,2.383471,-0.01941,0
-6.277231,23.879703,10.686678,8.61452,-4.018271,4.356082,3.317375,-1.238475,-10.770795,4.172014,4.722619,-1.522046,-3.797883,2.523164,1.78491,-0.00738,-13.430965,-3.072692,4.236971,-6.837282,-2.759631,1.303859,1.608113,-0.570448,-5.736513,8.587562,5.547104,2.44131,-3.043185,4.559567,2.008618,0.056623,-25.809499,-2.165891,8.979143,-10.885478,-6.948336,10.474755,6.640843,-0.148135,-9.136775,5.380377,4.123496,-0.166066,-2.800773,4.544936,1.789724,-0.073979,-12.306905,0.598311,5.923783,-6.392177,-7.959961,2.918395,4.206828,-1.563646,-3.940468,5.670321,3.245987,0.520678,-4.55571,4.30964,1.8451,-0.227798,1.984256,19.841698,6.659549,9.491166,-7.809892,9.92271,6.746231,-0.886344,-2.67711,8.845181,3.707049,1.060064,-6.824957,6.33905,3.539898,-0.212272,-4.900155,18.195189,8.655226,4.367685,-3.536451,5.567137,3.651536,-0.480327,-4.323028,6.803429,3.335756,0.414102,-2.028927,2.796256,1.380816,-0.02736,0
0.680442,17.03517,6.361777,6.513942,-5.051512,3.955145,3.510516,-0.145378,-3.045627,6.328492,2.777926,2.610693,-3.286329,3.042897,2.024377,0.038038,-17.127883,0.724689,6.613764,-7.772622,-5.606198,10.131512,6.298579,-0.479325,-2.011595,4.069213,2.251549,1.032277,-4.045859,4.807374,1.919954,0.008219,-17.397594,5.060843,7.99186,-5.907368,-8.758603,4.887167,5.509046,0.690783,-0.514672,6.102155,2.167067,2.108743,-3.306307,5.312099,2.02764,0.136671,-10.613188,-5.617831,1.934778,-7.599916,-4.487495,8.136735,4.909967,2.287989,-9.519781,6.969884,5.541787,0.274056,-5.851516,8.858918,3.183767,0.135015,-13.197707,-1.001385,4.60017,-6.535872,-0.429223,15.568626,6.109819,6.682046,-8.622824,15.063806,7.495156,1.320846,-7.359398,5.070261,3.122895,0.278567,-10.087802,0.348386,3.693347,-4.736666,-6.354625,7.080646,5.92228,1.280316,-4.324071,7.346851,3.391687,1.820704,-3.530924,5.318295,2.558798,0.058664,0
-6.257611,8.215278,5.617538,0.643185,-6.417609,8.406495,5.936672,3.243541,-5.692051,9.478621,4.849401,3.046626,-2.525934,5.807033,2.103542,0.412143,-12.094848,1.481433,4.866193,-5.012423,-11.383648,11.516662,8.146385,0.510492,-5.160752,4.097996,2.618797,0.323084,-4.557897,3.307296,2.351699,0.074248,-17.175673,4.849418,8.351866,-3.69257,-5.820595,4.866733,4.129975,-0.39723,-5.368502,6.432339,3.277916,0.6192,-5.32729,4.048312,2.200724,-0.13024,-0.9302,15.489255,5.86861,6.503647,-10.325344,8.496351,7.369751,-4.059829,-3.020308,5.964296,2.91086,1.450961,-4.796067,3.806828,2.401427,0.006364,-0.740181,7.933553,3.272537,3.725226,-3.427525,3.701453,2.814043,-0.720246,-1.584529,7.186681,2.747714,2.562355,-3.793571,2.539977,1.649423,-0.123012,-8.846586,6.867147,6.247335,-0.83222,-2.218099,7.070456,3.776337,0.824529,-4.467497,5.215149,3.346921,0.447469,-2.790821,3.291174,1.902613,0.157461,0
-8.257194,4.392236,4.932537,-0.825809,-7.685382,7.834805,6.665296,1.047433,-4.274154,10.519812,4.412402,1.09707,-5.581716,3.29522,1.990716,-0.111565,-17.191803,-1.158183,6.273125,-8.340981,-7.744356,7.365269,6.321102,-1.809511,-3.428049,5.712177,2.881035,0.448126,-5.314457,5.321989,3.121839,-0.182247,-19.145687,-0.79413,7.965079,-9.994745,-7.740157,6.719944,5.149092,0.0858,-7.557268,4.455722,3.529663,-0.408213,-2.279746,1.518212,1.050604,0.037709,-2.543339,12.25384,5.359816,3.940009,-14.818395,4.835897,7.814087,-1.420803,-4.670178,6.114314,3.655978,0.504623,-5.061112,3.543046,1.986776,-0.027809,3.880791,16.425798,4.819462,10.891729,-12.510538,10.047657,8.391975,0.993264,-9.461197,9.555245,5.396293,0.37113,-4.56303,7.368213,3.201691,0.026452,-4.172009,4.429298,3.329463,-0.814986,-7.415127,6.791091,5.309687,1.069561,-1.611148,5.741368,2.414031,1.747056,-4.56383,3.297563,2.036577,-0.000812,0
-32.427842,-9.600865,10.836734,-21.552871,-9.66077,4.821598,6.462107,-2.340799,-5.903499,10.277745,5.560084,2.001942,-6.087974,4.25864,2.941372,-0.242693,-22.154804,-9.864106,5.615761,-15.926625,-11.480485,9.984901,7.607285,-1.271343,-4.318264,7.435893,4.006516,1.165639,-6.094498,4.009591,2.336595,-0.015569,-21.707707,-14.78645,2.601976,-18.962406,-2.14606,1.62911,1.456859,-0.754021,-0.574707,2.982214,1.168801,0.909383,-2.553179,2.507482,1.368162,-0.00276,-26.735268,-10.376786,6.255492,-20.926937,-5.17379,16.126057,7.786569,6.212712,-8.097603,9.24622,5.144476,0.482029,-6.868209,6.283995,3.963761,0.10615,-40.301203,-17.408865,8.16515,-28.571886,-13.958766,12.166064,11.154878,1.052584,-4.507802,10.887625,5.272361,3.929387,-7.87261,4.013494,3.12947,0.146189,-28.249139,-16.886693,4.772129,-23.206136,-7.192607,5.717961,5.31375,-0.161089,-1.824327,4.774502,2.098071,2.067832,-6.603834,6.303482,3.169853,0.056416,0
-17.975479,-2.727708,5.433788,-10.082449,-15.273195,6.171223,9.025416,0.331055,-0.603749,7.318599,2.789651,3.173989,-3.286977,3.041916,1.935087,0.227548,-13.008547,6.204982,6.982294,-4.005379,-15.147911,3.939356,7.933478,-1.54811,-3.946933,6.247528,2.842897,1.238945,-6.337769,5.828483,2.89656,0.122647,-17.294551,-1.431927,6.013685,-8.956918,-11.929278,4.755819,6.703607,-1.845476,-3.446979,7.516164,3.173703,1.451201,-2.777269,2.270547,1.300248,0.054549,-24.786585,-4.696646,7.568469,-12.298039,-8.534737,6.761469,5.683975,-1.300466,-5.596864,4.615779,3.313495,0.008159,-2.55316,3.772451,2.041989,0.209586,-26.724402,-11.449864,6.223269,-17.01374,-18.834555,6.602532,10.09915,-4.66547,-2.410428,7.159476,2.833512,1.052971,-4.318991,6.316381,2.727129,-0.032487,-27.663763,-17.176035,3.902653,-21.541115,-8.879287,4.381591,5.364192,0.240026,-3.27002,2.25479,1.892863,-0.484292,-1.80083,1.750771,1.02769,-0.005223,0
-12.308691,9.622244,8.846162,2.810104,-6.660457,3.99672,4.015263,-2.253831,-5.429781,1.064349,1.898632,-1.379768,-3.039051,2.525654,1.51941,-0.123877,-11.424934,20.803969,11.410636,5.291974,-11.34699,3.695923,5.44165,-4.072847,-3.443421,2.681058,2.51778,0.104951,-4.796731,4.055806,2.56564,-0.216396,-18.065512,4.470366,8.567503,-4.970465,-5.335806,-1.501851,1.541457,-3.207601,-5.033049,6.639325,3.44099,0.702308,-5.567207,5.569936,3.238263,-0.099796,-13.346073,8.251496,9.550263,-3.817848,-9.205051,3.054619,4.878699,-3.279777,-7.024066,1.840296,2.830406,-1.688973,-3.558996,3.78764,2.076676,-0.304478,-7.698459,10.053401,6.475868,1.526901,-13.72523,3.062467,6.254048,-3.750813,-3.028099,0.740694,1.427919,-1.270572,-3.056938,3.043911,1.685936,-0.140972,-17.145343,-1.422828,7.070558,-9.777813,-3.789182,1.350513,2.088155,-1.210553,-3.951434,3.405558,2.445979,-0.249669,-2.030525,2.024548,1.023009,-0.167873,0
-14.979266,0.232754,5.588695,-6.364455,-13.820408,4.350101,7.195294,-1.741776,-5.009807,11.098606,5.606261,2.536315,-5.832438,6.319169,3.495029,0.183728,-15.566182,-0.051776,5.756661,-7.043114,-3.816964,5.816674,3.556514,0.7973,-2.536867,6.099019,3.116111,1.705514,-3.543475,3.539434,1.929924,0.198873,-17.138345,-7.541298,3.582513,-12.051529,-3.125274,1.393767,2.179409,-0.816135,-2.546523,3.387583,1.994592,0.528556,-3.558482,2.270334,1.766099,0.098995,-34.846679,-4.313256,11.327008,-18.498445,-3.944217,13.716789,6.506106,3.724097,-3.504592,11.981503,5.111528,3.531122,-3.578252,5.799626,2.451303,0.108526,-41.019863,-2.790727,14.365396,-17.580876,-9.192753,11.163196,8.173679,1.016716,-1.687462,12.496423,5.690478,5.775509,-6.364989,5.284696,2.677922,0.172783,-30.610753,-13.649337,7.109824,-20.437334,-3.088947,4.100828,2.91723,0.227924,-6.834217,6.585276,4.509204,0.83825,-2.568648,4.037325,1.789515,0.169958,0
-11.389568,0.861578,4.810772,-6.01003,-9.516795,2.141213,4.700921,-5.541204,-9.507649,11.978786,6.126861,-1.918416,-3.802042,3.809424,2.295954,-0.085003,-4.870514,9.718444,7.097525,2.2425,-10.415217,4.991042,5.92418,-2.176268,-8.210661,10.209398,5.051617,-0.462397,-4.047027,2.795846,1.797089,0.049698,-8.612196,2.398656,4.507015,-3.772621,-11.378821,2.827777,5.188744,-2.986037,-6.988897,5.357416,3.625293,0.369017,-3.535679,4.056714,1.884383,-0.019561,-18.399003,12.484646,12.573548,-1.393117,-11.94422,8.158091,7.644821,-4.707917,-4.941625,12.86603,5.26613,0.401464,-4.074461,4.316199,2.542362,-0.222907,-4.937315,17.886611,10.483724,7.016927,-15.076725,9.260344,9.539859,-6.986843,-8.820822,12.72485,5.97656,-0.382047,-4.813558,4.327083,2.762304,-0.309686,-5.891521,0.685218,2.875724,-2.572442,-5.569161,4.853991,4.138694,-1.959997,-4.308924,7.698508,3.859596,-0.743108,-3.814853,3.027371,1.971205,-0.018387,0
-24.378419,0.372679,10.803494,-13.670981,-8.926659,8.124829,6.346535,1.549907,-7.166993,9.652262,5.416834,0.324654,-5.100848,5.535346,2.597321,0.11325,-17.481337,12.339501,10.943144,-4.905642,-8.653981,5.05357,5.168764,-0.823163,-1.605352,8.62284,3.384569,1.891578,-5.07746,4.553876,2.368229,0.106032,-18.14366,3.748182,9.080392,-7.002873,-12.738496,2.01788,5.454065,-3.811326,-3.605708,6.99053,2.981271,1.078135,-3.052825,2.76148,1.391241,-0.08599,-3.736391,10.553605,5.265238,2.136747,-10.373146,4.521198,6.075469,-1.045342,-7.345049,7.366314,4.929295,0.59204,-7.613767,7.333281,3.517239,0.065404,-2.081648,8.650121,3.954069,4.203215,-6.226057,7.422763,5.366532,0.551979,-3.570229,12.384505,5.870504,3.237724,-3.285388,6.064389,2.502148,0.289015,-4.814134,5.267743,4.032298,-1.643222,-5.740857,3.646824,3.598437,-0.04275,-5.369078,3.575614,3.191147,-0.60578,-3.295229,3.536397,1.881855,-0.049097,0
-22.205845,-11.802973,3.981487,-18.50646,-7.130661,0.046606,2.797966,-2.640425,-4.540685,3.856453,2.613496,-0.70275,-2.799512,3.017458,1.607154,-0.223858,-3.041973,13.1829,6.208731,2.716554,-6.84133,1.771659,3.620996,-4.492113,-10.011572,4.324586,4.480458,-1.673496,-5.310918,3.539695,2.352287,-0.361458,-11.56957,4.187964,6.17212,-6.250067,-2.837434,8.921657,4.672754,1.546588,-4.147894,3.744307,2.450482,-1.269452,-4.802954,2.786154,1.616193,-0.037749,-12.788547,1.225344,5.364122,-3.897608,-16.285793,1.770346,7.339756,-3.910419,-3.946802,3.4176,2.578489,-0.928942,-3.315854,4.297308,1.752812,-0.114586,-7.687092,2.793613,4.958758,-2.700173,-19.685179,2.180621,8.910042,-5.697967,-8.609526,7.672301,4.828036,-1.977159,-3.789539,3.040366,2.260749,-0.287529,-16.482826,-10.227257,2.517483,-14.41026,-9.996693,0.79666,4.136444,-3.080889,-5.243789,3.572689,2.492976,-0.442158,-3.040441,3.534375,1.970111,-0.140742,0
-16.950912,-9.532236,3.280958,-13.681935,-5.141576,3.016684,3.559073,-0.999774,-4.134806,5.153028,2.795968,-0.753053,-3.301093,3.793002,1.877562,0.208202,-10.949383,-1.936701,3.53032,-5.358099,-4.358318,4.769386,3.446686,1.40658,-5.738318,5.01497,3.151053,-0.820739,-3.284657,5.074776,2.327453,0.406286,-14.664966,-9.374732,1.909805,-12.158951,-0.222254,2.845192,1.151485,1.043109,-1.653104,2.476,1.446903,0.325641,-1.027969,1.503899,0.860744,0.178058,-18.033576,-0.844005,6.903416,-8.886964,-13.544872,4.059761,7.188482,-1.185886,-4.314984,9.27425,4.433438,1.07634,-5.321577,4.55216,2.347062,0.133771,-9.639621,6.833572,6.1239,0.317042,-11.395305,4.443048,6.462567,-0.287484,-3.753887,4.273652,3.434772,0.963266,-4.549084,4.793009,2.918851,0.301097,-23.827252,-13.116716,4.377479,-16.56385,-5.828504,-0.058282,2.265765,-2.318056,-4.327339,2.623561,1.951676,-0.427139,-2.79701,3.017057,1.600323,0.221176,0
-14.004618,8.105662,8.468323,-1.443613,-9.293707,2.857254,4.468168,-3.223536,-8.401115,9.321676,4.945342,-0.760612,-6.833974,5.075065,2.927167,-0.412987,-9.230263,6.780026,5.92442,0.501647,-7.602374,1.75887,3.712208,-1.558046,-9.281332,9.509989,6.067902,-0.755688,-6.586143,4.043756,2.71701,-0.189434,-8.068537,2.238741,4.24332,-4.143124,-12.528459,4.303408,6.224354,-2.526116,-4.647802,1.414959,2.243864,-0.614409,-3.025275,1.763891,1.298966,-0.431392,-20.482191,-2.33399,6.962975,-9.305174,-11.60818,4.652681,6.539558,-0.924491,-3.572485,3.385603,2.001668,-0.089602,-3.548651,3.785412,1.926942,-0.309832,-16.410835,2.126198,7.457542,-5.090647,-13.983682,5.066429,7.522829,-1.548408,-4.462464,2.157593,2.114531,-0.324921,-5.322367,2.532835,2.127134,-0.321548,-17.81931,-7.410335,3.733648,-12.030667,-9.717241,6.321594,5.701014,-1.160115,-1.812147,5.710025,2.433571,0.72847,-2.544013,1.520328,1.193561,-0.265025,0
-4.249347,10.507313,5.44255,2.014923,-11.189074,9.913656,7.941191,-3.071197,-10.738997,6.820054,5.084454,0.631138,-4.301888,5.572008,2.962444,0.03359,-9.776859,3.080706,4.870722,-4.861707,-6.64665,2.625062,3.591138,-2.716784,-8.074392,4.325455,3.523668,-0.126072,-3.790934,2.518042,1.729028,0.074351,-3.926821,7.301939,4.670679,1.067888,-3.098295,4.147011,2.642953,0.548055,-4.291643,8.43752,4.177241,-0.064752,-3.798752,6.598207,2.573448,0.238473,-15.969433,-4.562115,4.358481,-10.469256,-19.103293,8.672257,9.935503,-4.125757,-5.478553,5.356623,3.110618,0.281859,-4.56934,5.570616,2.934059,0.243024,-9.649497,-2.572479,2.782795,-5.902814,-17.801639,10.268221,10.034458,-5.223164,-8.623248,9.804507,5.637869,0.248599,-4.834399,4.558287,2.575714,-0.005761,-15.870031,2.33167,7.312261,-6.172842,-10.962441,2.301767,5.015163,-2.787719,-4.296882,4.822305,2.871489,-0.220556,-3.79361,4.055749,1.96039,-0.116842,0
-8.10453,13.329314,8.71873,-0.479176,-8.766623,5.959398,5.468553,-0.435574,-3.454443,8.244167,3.606081,2.505502,-2.771235,4.316857,1.775785,0.126203,-6.164866,5.241993,4.555192,-2.516022,-3.203078,-0.05126,1.282648,-1.97296,-6.62801,9.69252,4.390017,1.19936,-4.547384,2.300767,1.633458,-0.034111,-0.457062,14.23861,6.351222,7.594887,-4.299738,3.665872,3.169203,0.128513,-6.432583,3.797712,3.667478,-0.470926,-2.010426,3.803949,1.264556,0.07079,-22.720968,-8.211121,5.56031,-13.431328,-14.256755,15.441417,12.51204,-1.155956,-11.481759,8.671008,5.641987,-0.304669,-4.071854,3.01987,2.358464,-0.013142,-11.182785,15.876924,9.767255,0.459863,-14.792643,15.872486,11.059227,-1.043377,-8.8321,10.803774,5.866993,-0.22668,-5.322677,4.310478,2.981795,0.127107,-7.049716,7.09315,5.389284,-1.779772,-7.475475,6.023518,5.334395,-0.481247,-5.009346,4.290248,2.996653,0.19261,-3.281871,3.023954,2.004793,0.077396,0
-7.031791,1.237964,3.204483,-1.630486,-1.602653,6.989653,3.197427,2.0026,-8.234051,8.767701,6.366134,0.063742,-3.810552,2.267409,1.613829,0.014214,-3.884295,7.162643,4.648205,-0.879001,-1.930693,4.389042,2.27229,1.428871,-6.626755,8.967664,4.752604,-0.158122,-1.783709,2.550737,1.224461,-0.016685,17.033538,26.335793,3.985295,19.43489,0.641233,4.190748,1.360079,2.400012,-4.436212,-0.123508,1.368381,-1.935891,-4.289544,2.557054,1.590798,-0.186763,-6.687013,11.253335,6.551537,1.70657,-7.38915,9.49221,6.009447,1.598677,-5.334453,2.701133,2.667063,-2.008605,-6.845415,5.558594,3.03089,-0.188255,-11.671188,20.927536,11.599981,4.773263,-12.491673,10.956561,8.749167,2.021568,-7.799283,8.999133,5.118227,-1.507009,-5.810774,5.057994,3.01947,-0.15362,-0.066178,10.785412,3.910498,5.49353,-3.877298,7.024079,3.903141,1.98717,-4.121427,4.493797,2.417128,-0.590652,-2.526268,4.32054,1.644485,-0.042129,0
-13.916189,16.163042,12.639541,-0.78042,-4.643743,5.713953,4.123535,-0.998257,-5.367601,5.524805,3.735595,-0.94346,-2.796446,3.273817,1.634689,-0.127405,-6.380447,17.70399,9.691672,1.033631,-4.588383,3.058041,3.10354,-0.272032,-4.321323,3.384679,2.323664,-0.960842,-2.77923,2.800611,1.254234,0.080164,21.700131,37.991184,6.580558,27.278456,-4.594059,6.017126,4.1933,1.736944,-5.497306,5.822609,3.375307,-1.269111,-4.781978,3.822563,2.035742,0.026706,-3.534441,33.86262,13.620578,12.319072,-8.893641,7.197563,5.760168,-0.930376,-15.026735,7.316944,6.757036,-1.062788,-5.799289,3.801892,2.780389,-0.257054,-3.935488,34.015979,14.64439,12.857927,-11.316446,8.216972,8.108304,-2.603324,-8.165417,9.535983,6.446305,-1.038348,-4.032964,4.535927,2.367649,-0.145695,-2.975517,28.235766,12.277587,10.593658,-6.207668,6.056189,4.503139,-0.981106,-7.003107,4.309839,3.673686,-1.673198,-4.025328,3.054998,1.754235,-0.14791,0
-10.221279,11.245339,7.692721,1.289889,-1.626656,6.360205,3.004829,3.27903,-8.266992,7.332264,4.475299,0.067247,-4.049022,3.799956,1.888409,-0.077891,-6.335716,14.33902,8.102097,1.849555,-0.939804,2.98038,1.565443,0.815407,-9.476673,3.574108,4.126502,-2.079683,-3.541118,3.804403,2.099173,-0.108962,6.135773,20.003068,5.165149,13.867319,-4.126891,3.869723,3.043013,0.942396,-4.98422,6.804952,3.061071,0.302262,-7.575287,5.341946,2.688684,-0.081424,1.239604,12.409822,4.190831,6.501305,0.570981,8.300666,2.961588,3.379846,-4.110018,7.579312,3.68789,1.025007,-2.52225,2.037318,1.230033,0.212141,-18.043665,14.594507,12.039559,-2.764017,2.404794,9.756672,2.942541,5.824907,-6.286095,8.739503,4.914658,-0.279376,-5.54247,6.594651,2.7956,0.37716,3.298926,13.413022,3.789759,7.323369,-0.489095,8.032804,3.30447,2.727179,-4.254677,3.59749,2.514989,-0.696959,-4.031424,4.569986,2.08772,0.19706,0
-3.18175,16.010452,7.100999,7.70128,-11.456746,2.64887,5.260313,-2.986,-6.461445,8.230034,4.141216,0.648891,-5.576234,4.051218,2.505273,-0.087412,-3.302244,16.69431,7.102539,6.820179,-10.18175,2.605484,6.04452,-3.597183,-5.330161,7.337178,3.577904,1.114923,-3.300171,4.813791,2.191126,0.149124,2.305678,13.705732,4.621384,5.747554,-9.362481,3.576981,5.112032,-0.625382,-0.681181,9.153257,3.419415,3.755139,-5.585975,6.080554,3.335667,0.179694,-4.225417,8.293489,5.552395,2.439059,-16.74503,10.890506,10.228213,-2.260475,-5.935492,8.573621,4.356883,2.338665,-6.584172,9.137272,3.703887,0.129058,-22.857865,4.102559,10.830174,-10.473834,-13.145953,10.228133,9.630345,-0.966643,-6.327152,10.599735,5.155058,-0.117277,-6.593182,6.831723,3.317088,0.148057,-0.92809,15.638846,6.740291,8.719345,-5.658513,3.021137,3.139937,-1.268316,-4.801768,4.527037,3.21651,-0.286001,-4.540588,3.564333,2.39703,-0.023102,0
5.258443,41.36557,15.716021,23.969365,-14.799448,5.278992,7.99954,-1.528199,-7.112621,2.626674,3.049395,-1.191534,-5.55947,7.588073,3.209584,-0.103173,7.016799,36.008496,12.33991,19.971883,-8.81971,6.396424,6.428084,-1.876345,-5.703304,7.975681,4.141857,0.277968,-6.830349,5.832327,3.125804,-0.26536,-7.418899,29.649802,14.206764,14.794711,-7.484866,6.753864,5.249305,0.775865,-5.853564,4.396354,2.955835,-1.415863,-8.615018,6.066976,3.667414,-0.001363,-6.802137,39.528266,20.40941,15.437556,-8.433866,-2.481436,2.242929,-4.787553,-4.219047,5.850311,2.725842,-0.204278,-4.834876,7.590905,3.036243,-0.38066,-22.09959,31.304849,22.722358,4.688385,-14.156671,3.607832,6.445537,-4.396044,-11.899087,9.929923,7.454735,-0.568925,-4.322431,8.33083,3.291085,-0.343643,1.356547,34.460595,12.513612,17.622174,-9.520278,4.333739,5.224581,-0.908771,-7.851892,4.382783,3.835299,-0.646188,-4.030544,4.552141,1.917404,-0.061895,0
8.756143,40.808042,11.462265,25.476633,-11.681821,3.937346,5.82847,-2.026853,-6.069473,9.914495,4.673556,0.719589,-6.56431,4.055649,2.756051,-0.149172,3.84214,28.463801,8.723833,16.709462,-7.571289,2.424388,3.887996,-1.864065,-5.81812,7.181804,4.024594,0.831374,-4.290389,3.802856,2.387297,-0.062788,-4.163937,10.636077,5.464644,4.243171,-2.236135,3.255353,2.045503,-0.121437,-4.470284,6.273092,3.386009,0.618827,-2.790759,4.042482,1.743589,-0.011643,4.527006,20.782903,6.038866,13.79843,-8.307999,8.792652,6.376612,-1.536889,-6.785294,10.078428,5.218224,0.757429,-5.548146,4.326365,3.201895,-0.018148,-8.847186,11.025256,7.579111,0.074611,-8.408102,14.499846,8.807255,0.451181,-4.83835,7.545377,3.412754,2.238794,-4.314691,4.805181,2.273107,0.000058,11.481036,26.073288,5.621352,18.885282,-9.745558,5.147398,5.327095,-1.523085,-1.021108,6.146615,2.208647,1.773921,-3.79167,4.083511,1.862361,-0.060614,0
5.209295,32.641776,9.716964,19.510471,-7.97016,10.667955,7.370516,1.009517,-9.46049,10.991771,5.364512,-0.373792,-4.532692,3.047486,2.05884,0.034945,3.285152,33.257683,11.107475,20.427147,-11.01772,10.96376,8.6526,0.161729,-7.051671,7.417321,4.526101,0.01495,-4.300354,4.844333,2.225111,0.083301,2.546534,13.652526,4.768507,8.316477,-5.164049,2.889482,3.330317,0.578414,-3.055525,4.663933,2.285678,0.157159,-2.277552,2.288858,1.361389,0.134764,-0.343381,29.224783,10.528817,15.514158,-1.133729,10.658459,4.430788,3.26441,-4.298587,6.276326,3.171233,0.378052,-3.547653,3.814241,1.939395,0.189311,0.16684,14.625093,6.064645,6.382814,-8.99435,9.987475,7.548552,0.595104,-5.895999,5.954038,3.446494,-1.346058,-4.283277,6.610662,2.547865,-0.041258,10.344555,27.378921,6.374378,19.052864,-6.631068,3.416675,4.080854,-0.15886,-4.415594,6.515102,2.957052,-0.394677,-3.033678,3.052395,1.797424,-0.108014,0
