@relation Sub1_B_64

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute class {0,1}

@data
-2.456245,51.661279,19.955373,20.099331,-8.216285,10.275747,7.586189,-2.72586,-24.837926,9.553025,9.703322,-3.956476,-6.401463,9.292658,4.120634,1.211978,-6.824859,11.1796,3.052897,-0.088983,8.54842,48.420914,15.696261,25.018705,-11.990154,6.589871,7.035827,-3.450254,-6.729935,9.095415,5.33196,-1.841442,-8.687452,10.0258,4.446282,0.595505,-6.311944,6.103225,2.429664,-0.085572,-7.583177,20.72754,10.820817,2.897697,-3.701153,1.038005,1.806815,-1.254961,-7.403238,8.077227,5.042406,0.140134,-7.69239,2.875638,2.68016,-0.399573,-5.8267,6.841505,2.76823,-0.092965,-2.786046,34.224197,15.606572,17.724798,-14.88373,4.943769,7.799413,-6.29056,-23.487325,16.251227,11.705659,-2.202444,-13.029275,15.093418,6.645457,1.50957,-6.075019,5.349955,3.314493,-0.003554,-18.85643,50.435397,33.793974,15.909814,-19.781565,-1.183581,6.729375,-9.19565,-23.221932,19.043182,13.694272,-1.949185,-10.884569,10.982392,5.85932,2.255771,-7.601126,8.823365,3.928503,0.129737,-19.111392,87.447086,42.809908,54.26743,-9.843284,9.857724,7.90619,-2.695801,-20.256451,18.063564,12.185996,0.283101,-5.582338,7.843902,3.778901,0.874344,-5.014206,5.354053,2.812825,-0.08119,0
-9.251544,25.885408,15.57908,9.461396,-17.436542,15.348233,11.83054,1.213021,-12.429875,16.244257,9.083872,0.04728,-8.631258,10.076594,5.31333,-0.30448,-4.269369,6.603478,2.604765,0.077764,5.645475,24.030634,7.262986,17.525338,-10.407135,10.996716,8.089264,1.308823,-6.290449,11.941654,6.164299,0.329319,-8.379224,11.706233,4.548013,-0.391168,-4.278565,4.845253,1.919195,0.059599,14.513987,25.93377,4.320036,19.733981,-8.763785,3.216032,4.238997,-2.6162,-3.791782,7.679865,3.298716,0.478186,-3.200581,3.807729,2.048905,-0.30713,-4.274326,1.787297,1.221009,0.084872,31.787198,64.746162,11.735149,47.321968,-6.538422,0.880466,2.797574,-3.112819,-15.488693,16.211913,10.275715,-0.9866,-11.547063,9.53725,6.320846,-1.505264,-9.606197,7.89167,3.708122,-0.133432,-9.687578,36.170843,17.874485,5.73987,-2.601226,6.722546,3.761613,0.812914,-11.474536,13.243448,7.048994,-2.118355,-12.344022,8.235401,6.275724,-1.753691,-4.552467,8.337789,3.252602,0.003971,-8.075759,29.48017,15.715947,13.202097,-10.411827,9.771297,7.928604,2.936443,-11.035453,12.374208,7.174327,-1.204654,-8.950021,9.960305,4.624509,-0.388724,-4.036063,5.081948,2.157559,0.017047,0
8.193,13.96083,2.139032,10.477797,-10.572795,1.298511,4.321105,-4.119923,-12.646652,6.356216,5.936869,-0.918261,-10.854316,11.864644,5.172427,0.613889,-6.325127,3.814745,1.988512,-0.127282,5.299687,14.577153,3.694074,8.378275,-8.423594,7.143875,5.739385,0.900644,-13.954237,5.123001,5.232609,-1.119781,-8.370257,7.372134,4.33216,0.74457,-4.055751,4.579685,2.197951,-0.002131,10.23165,16.629959,2.642446,14.786599,-3.787584,4.559292,3.00288,0.931279,-2.457576,2.08436,1.793169,-0.470667,-3.558019,8.106315,2.760496,0.870648,-3.28202,2.795362,1.409951,0.065602,12.07577,43.213851,13.110752,25.299027,-15.663931,13.417669,11.289441,0.048528,-13.861137,9.615128,7.16162,2.472879,-21.870334,19.185552,7.886005,-0.665231,-6.29612,8.138544,4.173491,0.112489,-5.691129,18.158978,10.334955,7.192032,-7.816021,14.294485,8.655107,1.27926,-16.279947,9.986983,8.433615,1.489736,-18.125926,10.012961,7.541582,-1.270817,-9.351126,7.575165,4.373871,0.060347,-18.911288,-7.892468,4.398392,-12.050147,-7.907137,5.788428,5.845013,-2.269667,-9.546666,11.784882,5.628574,2.216566,-6.245147,11.776956,4.702839,0.769025,-6.601406,5.56883,2.385543,0.015407,0
-5.122076,7.958555,4.722356,0.512754,-11.720748,8.491121,7.89288,-0.098324,-8.71029,4.695107,3.959628,0.430645,-13.105671,6.106078,5.251032,-0.972836,-4.797803,4.321144,2.324648,-0.023382,-7.005761,4.800477,4.378467,-2.080141,-4.40712,7.394839,4.238326,1.599711,-8.777553,11.309761,6.159728,0.63436,-11.124679,8.564017,5.267808,0.185452,-5.322479,3.287169,2.282803,-0.088504,-0.192952,17.337763,7.018465,6.395896,-3.057707,5.487295,3.111803,1.680749,-9.467801,5.926534,4.617293,0.060529,-7.169031,5.187166,3.33166,0.391592,-7.598314,6.317423,2.272892,0.004433,-1.783038,12.121223,5.003648,4.248826,-4.502438,16.309564,8.167112,2.368195,-10.598994,4.547824,5.405534,-2.895506,-10.023167,10.031433,5.726497,-1.29358,-7.335917,6.325336,3.697937,0.050421,-8.370751,17.335937,10.714972,1.676453,-1.282976,14.235083,6.088016,3.909728,-11.295614,3.021951,4.805565,-2.501646,-12.313685,14.170041,7.022321,-0.097885,-6.095704,6.066238,2.905436,-0.038417,-25.704783,-11.359013,5.230497,-17.440371,-6.208212,14.495406,8.532656,2.349623,-4.855056,6.929439,3.658755,-0.454015,-8.468113,8.752867,5.371633,0.000184,-6.865515,8.088652,4.001378,-0.019979,0
-28.48736,-8.502367,7.991429,-21.654251,-11.035543,3.390883,5.709337,-3.918387,-5.86725,13.325661,5.915907,2.379748,-7.73559,11.919245,4.241574,-0.008172,-5.845679,7.836804,3.027925,0.293657,-26.252524,-10.798548,6.397706,-18.258808,-5.285548,0.744535,2.437754,-3.347958,-7.766246,9.655164,6.767432,0.726478,-8.611413,7.678612,4.350284,-0.729834,-5.078829,5.821815,2.793224,0.224796,-26.626131,7.896058,12.728442,-6.11304,-10.360327,2.421953,4.949695,-1.956919,-3.412771,9.611287,4.076237,2.670002,-4.516187,8.381076,3.474534,1.218941,-6.087013,5.305966,2.275217,0.090741,-20.384006,-11.16322,4.016998,-16.209864,-12.636772,-1.250464,4.470973,-6.800901,-5.945421,6.513385,4.742494,0.090748,-10.932821,13.240377,6.316841,-1.047263,-7.097993,8.122868,3.93141,0.123316,-23.126866,-9.329819,5.775736,-16.865051,-13.838718,-1.087832,4.865308,-6.945526,-15.182877,7.817398,6.89216,-0.417921,-10.243346,17.534241,6.663249,-0.068096,-6.592986,8.12809,4.031522,0.043725,-29.174073,-23.269408,2.220189,-26.518042,-8.674124,-5.010291,1.326781,-6.94364,-7.857209,4.21162,3.516971,-1.084587,-6.663631,8.903474,4.102574,-0.231332,-7.870732,8.339488,3.122995,0.139921,0
-33.552489,-9.598396,10.439227,-20.433135,-18.260183,10.8926,10.375569,-2.493882,-9.751493,12.097645,6.745612,0.547949,-10.970444,8.223896,5.066848,-0.430875,-6.343083,6.325529,2.49605,-0.196135,-33.252776,-3.172946,12.082121,-21.374107,-11.036865,4.988453,6.256462,-0.888409,-4.874038,14.362886,6.762493,2.618334,-11.287407,5.347939,4.326547,-0.308734,-5.572224,6.837937,2.520648,-0.078102,-29.295965,-14.953749,6.015626,-21.545289,-3.576378,3.967352,2.671232,0.336622,-9.410624,5.675455,4.380054,-1.373876,-6.631291,6.097284,3.351204,-0.847919,-4.827661,4.803997,1.997769,-0.014922,-35.390058,-18.82873,6.237228,-28.425821,-19.721085,9.647493,12.683353,-4.027697,-8.934778,10.018498,7.535609,1.252775,-9.550609,13.55929,5.924195,-0.20074,-6.611581,7.837862,3.589214,0.067383,-16.651649,11.837235,10.158928,-3.73072,-20.87385,10.175085,12.262956,-1.52872,-15.488051,17.602411,12.618132,0.528799,-12.354969,7.108135,6.10908,-1.126891,-5.346768,8.101236,3.432868,0.044907,-34.948234,-15.045945,7.691414,-27.188686,-10.357379,9.619842,7.06923,-0.198207,-9.231415,14.623927,7.021334,1.917544,-14.425511,8.368434,5.639275,-0.209772,-6.83382,4.30405,2.519194,-0.0663,0
-18.114385,3.72601,8.493457,-10.703672,0.541374,5.248738,2.029428,3.04735,-10.320221,8.241307,4.698077,-0.934837,-8.26228,8.571982,4.449357,0.392737,-4.319763,4.556821,1.990086,0.016331,-25.482621,-1.142813,9.811172,-17.555596,0.687692,1.963323,0.484605,1.196221,-8.240122,10.243588,4.808132,-0.814366,-6.709842,3.342753,3.184664,-1.210681,-4.311117,3.510068,1.670147,-0.020074,-26.683267,-9.122752,6.817583,-20.136374,-1.980901,1.701662,1.390321,0.20402,-10.9393,7.461369,5.2393,-0.201724,-9.338764,8.949332,4.747119,-0.166695,-7.359345,5.574963,2.690997,0.104797,-32.37703,-3.29406,11.179331,-22.222709,-8.080823,3.195786,4.136958,-3.277555,-13.196961,14.081573,8.252503,-0.260203,-9.920761,11.438428,4.985569,2.364703,-5.817871,6.319473,2.514321,-0.039135,-12.052068,29.199381,15.590793,4.901781,-6.243767,2.572403,3.19267,-1.599517,-9.53941,8.177561,4.891937,-2.380965,-9.823131,12.896787,6.40538,1.554745,-9.381177,6.818241,3.844021,0.003399,-34.761355,-8.50497,9.40316,-23.080539,-3.272695,3.143076,2.663323,-0.431604,-8.884919,6.651913,4.408846,-0.496815,-5.375562,4.74907,2.690988,-0.684678,-5.595781,5.046238,2.550549,-0.055561,0
12.646632,41.762882,12.835986,28.799017,-9.631873,13.23068,8.493601,3.853889,-15.081613,19.671046,10.666413,3.727886,-10.522603,10.757534,4.875913,0.561443,-5.079147,6.824121,2.769318,0.233633,5.693892,49.170328,17.478369,29.83046,-3.794402,11.898771,6.3527,3.853446,-13.730042,14.301223,8.9252,2.07702,-6.055818,10.411532,4.120412,0.664736,-5.03501,6.069294,2.22109,0.305542,4.850512,38.323192,12.962243,20.899343,-3.501582,2.493333,2.218141,-0.838726,-3.615239,7.760041,3.904426,1.209824,-7.992292,8.143462,4.364585,-0.473042,-3.762509,4.332333,1.930023,0.09362,-0.915239,30.149295,11.011222,15.113781,-12.325905,2.476684,5.495258,-4.206283,-6.689718,10.357016,5.686994,1.955611,-5.307909,14.000869,4.746075,0.456576,-6.579777,7.331304,3.227561,0.216206,-9.833306,21.647977,11.159085,6.697103,-12.685432,9.837175,8.912452,-2.455727,-14.256177,14.285442,8.894967,2.334323,-9.814599,14.14413,5.820763,0.630502,-6.80846,7.06614,3.227468,0.139188,-0.140757,28.402871,11.611099,14.392052,-8.205022,6.565371,5.411973,0.44192,-12.71005,13.105083,7.977143,2.570847,-7.860814,9.501086,4.294857,0.175611,-4.299989,6.572211,2.769068,0.160329,0
-29.432438,9.619868,13.81622,-9.424079,-6.873531,8.107042,5.306424,0.522814,-17.270675,13.199146,8.872162,-4.070159,-8.445471,5.200055,3.499864,-0.13084,-4.808275,5.06418,2.246513,-0.259774,-22.059289,8.825898,11.466211,-5.892488,-6.524173,3.324321,3.695996,-1.886912,-14.690574,12.069121,8.414984,-3.039057,-9.513985,8.410648,4.661844,-0.483387,-4.051162,5.047153,2.164782,-0.130696,-8.887622,19.668469,10.3746,7.463189,-5.948027,-4.321105,0.725047,-5.174166,-12.031223,3.002431,5.495382,-3.054138,-8.262555,3.619252,3.466983,-1.028989,-4.552566,3.528135,2.140949,-0.192681,-10.174041,14.539447,9.512868,5.741092,-10.390152,13.008403,8.90643,-1.018364,-11.580311,3.368217,4.493136,-5.10162,-3.689663,11.286724,4.977809,2.76478,-5.562252,6.094312,2.737823,-0.296755,-35.496468,8.963337,16.622644,-8.676133,-12.551651,14.783068,10.514009,-1.50682,-16.148103,5.97255,7.29514,-5.218252,-8.517888,13.381493,5.996795,0.919317,-7.37015,8.364214,3.672323,-0.275103,-29.251756,6.038921,14.264619,-5.344945,-8.233399,8.195951,5.937955,0.959013,-13.789576,7.152206,6.488803,-4.639208,-6.470327,8.410744,4.493406,0.604418,-4.833604,6.330245,2.739257,-0.20158,0
-21.810903,-4.646689,6.088343,-13.194318,-10.996191,2.113714,4.663901,-4.921092,-6.89324,20.125683,9.07088,3.986142,-7.022302,10.55532,5.563499,0.936117,-7.342277,5.297614,3.045636,0.307475,-22.949493,4.870687,10.444098,-7.62202,-9.780693,2.251312,4.60302,-4.77481,-8.670607,12.720397,8.260954,1.645658,-10.732708,13.054625,5.945022,-0.129057,-7.09526,6.587417,3.129893,0.184689,12.465177,27.878985,5.537763,19.649931,-6.741592,7.585938,5.281012,-0.985646,-6.695604,5.904578,3.864607,1.200229,-9.054878,4.337956,4.229865,-0.657115,-5.046965,5.595534,2.053992,0.171901,4.481851,9.919988,2.121387,8.097279,-11.724977,13.637703,9.271782,-1.2855,-3.714042,11.685146,5.448366,3.59478,-9.804669,10.939782,5.401012,3.550139,-6.829668,7.854174,3.452405,0.290535,-12.711599,4.950079,6.398318,-4.235516,-17.305064,8.097802,9.007834,-4.296852,-7.902586,8.521728,5.398725,2.44614,-8.975622,14.484826,5.81924,0.706987,-4.555521,7.08037,2.658802,0.250323,-8.395076,1.437946,4.264564,-3.634247,-13.047475,6.091509,7.457609,-1.466166,-6.835056,10.117368,5.121277,2.704298,-6.453341,11.285575,4.827546,-0.233968,-6.343208,5.568193,2.908055,0.234914,0
-27.700237,-18.448616,3.469652,-23.773493,-10.551692,2.841638,5.195819,-1.732067,-12.514091,8.579258,5.974,-1.390831,-7.720169,6.72358,4.727395,-0.380895,-5.074306,4.811057,2.338129,-0.253862,-5.296789,5.605654,4.265219,1.093169,-15.654701,1.644211,6.760848,-4.540461,-13.164447,7.260057,5.895669,-2.870115,-8.947545,8.585048,4.736371,1.053791,-5.321945,6.083772,2.375906,-0.189176,-19.59756,15.550418,13.389014,1.606149,-12.136085,8.997189,7.689743,-0.350072,-4.216522,12.760398,5.392361,1.576917,-4.896717,8.977612,3.884544,-0.232242,-4.29392,5.342532,1.909389,-0.006808,-11.805302,-0.62576,5.011525,-6.33995,-12.507806,5.633822,6.672871,-3.203119,-14.851806,19.147617,10.438232,-2.900964,-20.453393,11.43779,7.28229,-1.704217,-7.578293,10.144474,3.472937,-0.123086,-35.763046,-12.412851,8.857524,-21.033855,-22.215038,4.059155,10.021662,-8.656278,-9.314954,13.20884,6.78869,-0.110898,-17.655182,13.749894,7.040402,0.225755,-9.871457,10.381428,4.431808,-0.156967,-30.440236,-1.016379,10.862841,-18.797474,-13.239623,-1.790295,4.90469,-4.747614,-12.483297,11.17432,6.765277,-1.932706,-7.761696,8.348576,4.367346,-0.325283,-5.083328,4.530537,2.350243,-0.234595,0
-41.898741,-8.480309,13.461535,-28.405897,-11.353169,3.432408,5.804162,-1.639593,-7.596428,13.18584,6.127991,-0.078675,-7.042348,6.195373,3.855067,0.093062,-5.095827,5.309641,2.753084,0.146557,-22.01883,21.245372,17.170356,-7.799426,-13.867656,7.221476,7.740737,-2.085669,-8.940347,4.13108,4.593773,-1.780783,-7.012033,3.610892,2.674259,0.322045,-5.316097,4.048866,2.04084,0.089566,-33.104888,-1.363719,12.844307,-23.225673,-5.235326,3.802608,3.266501,-1.372725,-6.586298,4.291438,3.049894,-0.921026,-2.227693,5.534802,2.142327,0.894865,-2.523737,2.770416,1.270467,0.063098,-12.212422,3.148642,5.667069,-6.083959,-9.962592,1.323175,4.842711,-3.372438,-6.128502,6.99857,4.837506,0.04139,-8.567775,10.905045,5.140311,2.17244,-8.890671,9.857868,3.562324,0.114475,-14.566484,8.408487,8.887796,-6.35062,-14.973359,4.950349,7.850511,-6.325823,-6.956043,14.908598,7.446578,2.63742,-8.073385,13.952864,6.414821,1.724753,-6.839667,7.081782,3.569664,-0.05978,-8.308726,12.381894,7.697655,1.037277,-6.078856,1.657977,3.29178,-2.925505,-7.029788,13.398112,6.803913,0.834839,-8.02004,9.11649,4.348714,1.433841,-3.798007,7.331955,2.621834,0.159001,0
-27.163952,9.876729,13.690631,-4.655739,-7.101909,14.466615,8.70647,4.064385,-7.793362,13.971317,6.855629,1.35178,-6.409555,4.105876,3.131617,-0.335457,-3.794534,5.323204,2.059935,0.036363,-28.360161,6.319124,13.996298,-4.27718,-7.548825,10.963889,7.124881,3.885983,-11.090231,12.962538,7.370317,0.944462,-5.214698,6.780696,3.298109,0.987138,-5.570511,4.563494,2.273632,0.052434,-34.312413,-10.621869,9.039506,-25.311281,-1.763355,8.121982,3.547755,3.443503,-9.082922,10.140804,5.176612,0.001749,-6.079372,8.713395,3.525505,0.836117,-5.326593,4.794907,1.633855,0.037881,-30.787343,8.53228,15.740774,-17.921603,-4.15837,9.137754,6.364536,2.767624,-21.32118,9.167174,8.959602,0.169552,-11.43303,10.340802,6.019403,-0.156634,-5.075883,5.552373,3.301693,0.058833,-28.191663,9.271079,13.692754,-6.846872,-1.290416,19.333657,8.030214,6.921217,-20.31206,8.36876,8.721434,-0.796318,-6.329646,7.439728,4.21885,0.165929,-4.064155,4.076295,2.212435,0.18521,-6.091113,13.106532,7.352775,5.701045,-1.58631,12.43022,5.806043,4.623796,-9.225969,8.346838,5.688547,0.421704,-8.92929,9.849646,5.136261,-0.22529,-4.308809,8.366485,2.706628,-0.003983,0
-18.570003,33.652086,18.529286,6.478422,-8.030141,23.456784,12.927471,1.20356,-5.44206,8.849169,3.989059,0.767337,-10.599972,5.965097,4.474016,-1.073178,-3.320426,5.3092,1.966919,0.028227,-14.356302,30.164817,17.097254,6.611223,-8.205978,19.259194,11.105661,0.16121,-4.767675,2.133152,2.320287,-0.430639,-10.933501,6.298651,4.016165,-0.445614,-4.039234,3.294793,1.457849,-0.035002,-22.153748,-16.377067,2.42149,-20.551129,-11.860945,4.697045,6.686814,-3.485964,-4.51212,5.160419,3.121489,0.496404,-7.032919,8.328895,3.915276,0.28418,-3.078735,3.016126,1.572316,0.009525,-44.800729,-21.883072,9.734775,-34.724291,-11.736656,25.785261,15.673543,3.290773,-8.325359,16.054025,7.841239,2.017281,-18.700043,11.499048,7.855403,0.792786,-12.656564,4.788725,4.216623,-0.285176,-23.651892,14.025606,14.026461,-4.378327,-10.912172,20.118039,12.089551,3.954269,-13.653371,4.478024,5.509915,-1.078254,-19.067297,12.151957,7.892886,-0.623345,-9.874449,6.833303,4.108386,-0.232538,-13.136596,21.351298,12.405208,2.116612,-6.205134,13.920395,7.793753,1.509081,-6.550298,10.520098,4.546873,0.998056,-8.799101,6.267093,4.360701,-0.925651,-4.80566,7.096674,2.729541,0.088507,0
-6.307283,6.899881,5.216675,0.711512,-5.521005,12.876009,6.928129,3.907153,-10.080464,6.910126,5.673136,-2.334505,-6.625786,6.629652,3.631963,0.166563,-5.053576,5.829994,2.39604,-0.165681,-16.716137,-9.716897,2.521168,-13.566392,-4.61454,10.217524,7.046978,2.608809,-10.412283,5.008397,4.373598,-1.918011,-5.512854,10.204454,3.521564,1.516719,-4.302339,2.778479,1.603378,-0.009379,-14.861203,-11.639218,1.27755,-12.814794,-3.645788,7.272953,3.929143,1.352637,-4.391594,4.617511,2.804355,-0.031169,-4.284859,4.816436,2.088903,0.657374,-4.3108,4.796786,1.993251,-0.032618,-1.122456,7.182183,3.168238,2.495209,-8.032112,6.117823,5.90659,-1.308153,-4.692214,3.068546,2.852607,-1.073823,-6.95571,14.124654,5.208219,2.109907,-5.835084,9.38775,2.993604,0.144185,-0.003582,16.939904,6.12546,7.251709,-14.873072,8.056583,10.007276,-3.464883,-7.441413,7.71026,4.601472,-2.276024,-16.23055,12.485824,7.290644,-0.762804,-5.575686,9.116808,3.4344,-0.018712,-14.706547,-7.064036,3.28257,-10.842117,-9.233428,5.624239,6.134512,-0.286888,-7.672324,8.593001,4.935674,-1.079325,-8.259018,8.748446,3.860884,-0.515462,-4.804254,5.55897,2.305018,-0.134128,0
21.442604,746.421303,307.103149,214.797722,-3.038906,714.782332,308.803784,179.990205,-10.229306,1005.117246,332.557842,125.369516,-7.433687,1435.635322,347.347065,90.44877,-7.811688,2031.792128,353.513937,63.565193,106.243901,830.122463,310.624935,292.151482,-4.894323,772.813722,334.284404,193.86234,-9.99616,1091.687928,361.96825,134.06885,-10.981645,1571.268714,380.643219,97.104327,-5.039401,2223.116373,386.865908,69.166592,31.942044,738.027548,302.117898,214.836721,-10.613025,718.417374,313.314951,175.841757,-3.113862,1012.031361,334.553263,126.930523,-12.288257,1439.941216,348.551478,90.166085,-5.56755,2035.600659,354.208951,63.478199,-37.352824,746.501761,330.890321,174.05118,-1.838412,731.818005,314.924306,186.402638,-0.609481,1019.199024,335.577628,131.388772,-1.694013,1457.683585,352.127059,93.953556,-4.076227,2065.024494,359.263277,64.763705,34.725023,777.507969,315.242668,231.792887,-3.468577,732.189664,316.000606,184.901219,-10.894224,1024.095865,338.831025,127.856183,-7.741014,1472.605625,356.24103,93.027088,-9.33853,2082.546058,362.327512,65.286426,16.410089,746.925094,309.82016,210.580229,-3.954337,733.190383,317.08526,184.04703,-3.428299,1036.89461,342.870259,129.781078,-5.095877,1467.577957,355.149183,92.124299,-5.801378,2073.920667,360.84671,64.836446,1
-17.831364,31.422026,18.936768,3.03762,-4.545535,3.093066,2.861491,-0.230168,-11.229533,0.753007,3.789036,-2.919274,-10.37299,6.283147,3.867604,-1.192815,-4.284127,3.270592,1.735201,-0.084941,-4.598114,80.03024,30.807536,43.199354,1.581877,23.77592,9.049441,8.713733,-5.484623,9.320223,5.503445,1.565,-9.795903,6.95464,3.801311,-0.722881,-6.787932,6.630374,3.080613,0.473067,-14.224569,36.570875,20.448116,1.898527,-5.964341,14.038626,7.383638,3.094108,-10.63446,13.112698,6.484106,0.686784,-11.82426,5.188823,4.775789,-1.663361,-5.581645,8.123222,3.747648,0.214998,-77.588891,-66.82819,4.262151,-73.816792,-1.55057,4.473709,2.463269,2.653034,-8.538363,4.689518,3.609706,-0.540738,-10.178445,1.830042,3.135354,-1.186593,-3.583187,2.227115,1.375502,-0.05897,0.412287,34.547519,13.507722,22.422796,-4.861065,11.848891,6.412764,1.08193,-10.741243,9.842994,5.676675,-0.320687,-15.253149,9.18181,6.319985,-1.939021,-5.559904,4.802209,2.499491,-0.198185,21.788406,86.05621,25.524203,46.21356,-11.286899,5.028941,6.028512,-4.631966,-8.145836,3.728495,3.850361,-1.500769,-8.845015,2.124037,2.733765,-1.154042,-5.011353,5.588045,2.061747,-0.197534,1
32.810907,54.362792,9.869718,43.88497,-17.789343,8.162219,9.793946,-3.020614,-5.9639,14.376726,6.488874,1.137058,-8.841741,6.352159,3.686257,-0.877109,-3.77348,5.346948,1.7806,-0.032942,-214.501602,-66.866029,57.426334,-132.915807,5.694874,16.405613,4.294103,11.083179,-1.629278,9.446848,3.76946,2.036392,-1.802471,9.053153,2.893088,2.235792,-3.110551,3.974747,1.532643,0.48577,10.241849,48.675097,15.538296,29.596081,-17.211437,17.608026,12.664412,1.105258,-10.871674,3.932165,4.736851,-3.605854,-6.915735,1.865087,2.11292,-1.596973,-5.5736,3.791184,2.176861,-0.058676,-98.97466,-72.456853,9.623895,-87.569234,-3.867325,1.166144,1.997096,-0.634905,-11.117507,9.193414,5.541517,-0.765915,-4.325576,6.277454,2.701814,0.00428,-4.613091,4.250971,1.977616,0.034382,-35.087586,26.280458,25.251916,-2.642053,-5.940954,4.567379,4.555543,-0.511927,-13.299503,16.89164,8.528922,-0.377751,-10.805629,11.755784,6.087354,0.013781,-6.317973,6.340644,3.20542,0.077302,24.857854,70.392167,18.463158,47.563142,-2.860794,6.384195,3.350017,1.270149,-3.074451,11.365572,4.264609,1.573612,-2.580933,4.069426,1.723383,0.419119,-2.753078,4.343398,1.66399,0.135806,1
50.453278,60.630315,3.941503,53.975741,-10.016278,3.632852,5.673995,-3.956263,-13.923935,3.850094,5.267341,-2.636464,-7.977537,2.059039,2.61664,-1.172859,-5.28916,6.612494,2.288448,-0.152587,-305.880416,-249.086573,21.756268,-283.519908,-3.692979,12.223792,5.725446,5.315949,-9.270167,9.695673,5.872954,0.448928,-6.326693,2.86741,2.496103,-1.150078,-3.744992,6.156695,2.249839,0.159987,0.257192,18.246768,6.800674,7.159142,-9.803701,7.254847,6.295846,-1.580813,-13.787693,1.540496,4.789372,-3.642954,-3.945452,5.017355,2.381473,-0.468334,-4.80968,5.328052,2.165155,-0.177097,-90.525729,-84.194221,2.603754,-87.809287,-2.705511,6.884792,3.528626,1.700461,-9.067264,9.736933,5.003563,0.569224,-3.777949,3.228354,1.884552,-0.732967,-2.847774,3.22324,1.433,-0.029097,-84.106477,-47.56467,14.255782,-70.184657,-10.077704,11.544379,8.294667,3.62125,-10.571295,13.376144,7.406064,2.884558,-13.453688,6.251313,5.668113,-1.292585,-7.399234,11.345346,3.854826,0.117628,-24.536885,16.194703,16.039203,-6.300194,-1.919595,10.963837,4.641611,3.641489,-3.567093,2.667655,2.161691,-0.616117,-5.335572,5.168592,2.597272,0.849134,-4.552178,4.056581,1.756977,0.035233,1
